report_date,current_ratio_th,year,quarter,code
2011-12-31,1.22,2011,4,603266
2012-12-31,1.27,2012,4,603266
2013-12-31,1.63,2013,4,603266
2014-12-31,1.72,2014,4,603266
2015-06-30,1.72,2015,2,603266
2015-09-30,False,2015,3,603266
2015-12-31,1.67,2015,4,603266
2016-03-31,False,2016,1,603266
2016-06-30,1.74,2016,2,603266
2016-09-30,1.81,2016,3,603266
2016-12-31,1.77,2016,4,603266
2017-03-31,4.27,2017,1,603266
2017-06-30,4.64,2017,2,603266
2017-09-30,4.11,2017,3,603266
2017-12-31,3.63,2017,4,603266
2018-03-31,3.94,2018,1,603266
2018-06-30,3.38,2018,2,603266
2018-09-30,3.45,2018,3,603266
2018-12-31,3.61,2018,4,603266
2019-03-31,3.85,2019,1,603266
2019-06-30,3.68,2019,2,603266
2019-09-30,3.76,2019,3,603266
2019-12-31,3.37,2019,4,603266
2020-03-31,4.11,2020,1,603266
2020-06-30,3.73,2020,2,603266
2020-09-30,3.56,2020,3,603266
2020-12-31,3.13,2020,4,603266
2021-03-31,2.99,2021,1,603266
2021-06-30,2.83,2021,2,603266
2021-09-30,2.98,2021,3,603266
2021-12-31,2.55,2021,4,603266
2022-03-31,2.61,2022,1,603266
2022-06-30,2.57,2022,2,603266
2022-09-30,2.58,2022,3,603266
2022-12-31,2.49,2022,4,603266
2023-03-31,2.56,2023,1,603266
2023-06-30,2.61,2023,2,603266
2023-09-30,2.61,2023,3,603266
2023-12-31,2.45,2023,4,603266
2024-03-31,2.79,2024,1,603266
2024-06-30,2.89,2024,2,603266
2024-09-30,2.86,2024,3,603266
2024-12-31,2.65,2024,4,603266
2025-03-31,2.86,2025,1,603266
2025-06-30,2.74,2025,2,603266
2025-09-30,2.90,2025,3,603266
2025-12-31,2.72,2025,4,603266
2026-03-31,2.66,2026,1,603266
