report_date,current_ratio_th,year,quarter,code
1995-12-31,1.38,1995,4,600148
1996-12-31,1.17,1996,4,600148
1997-12-31,1.13,1997,4,600148
1998-06-30,3.85,1998,2,600148
1998-12-31,2.74,1998,4,600148
1999-06-30,2.72,1999,2,600148
1999-12-31,2.32,1999,4,600148
2000-06-30,2.55,2000,2,600148
2000-09-30,False,2000,3,600148
2000-12-31,2.24,2000,4,600148
2001-06-30,2.90,2001,2,600148
2001-09-30,4.10,2001,3,600148
2001-12-31,3.35,2001,4,600148
2002-03-31,2.79,2002,1,600148
2002-06-30,2.99,2002,2,600148
2002-09-30,3.24,2002,3,600148
2002-12-31,2.60,2002,4,600148
2003-03-31,2.83,2003,1,600148
2003-06-30,2.95,2003,2,600148
2003-09-30,2.92,2003,3,600148
2003-12-31,3.24,2003,4,600148
2004-03-31,2.88,2004,1,600148
2004-06-30,2.19,2004,2,600148
2004-09-30,2.18,2004,3,600148
2004-12-31,2.12,2004,4,600148
2005-03-31,2.00,2005,1,600148
2005-06-30,1.98,2005,2,600148
2005-09-30,2.05,2005,3,600148
2005-12-31,1.88,2005,4,600148
2006-03-31,1.89,2006,1,600148
2006-06-30,1.82,2006,2,600148
2006-09-30,1.82,2006,3,600148
2006-12-31,1.88,2006,4,600148
2007-03-31,1.92,2007,1,600148
2007-06-30,1.91,2007,2,600148
2007-09-30,1.99,2007,3,600148
2007-12-31,1.91,2007,4,600148
2008-03-31,1.86,2008,1,600148
2008-06-30,1.72,2008,2,600148
2008-09-30,1.67,2008,3,600148
2008-12-31,1.41,2008,4,600148
2009-03-31,1.40,2009,1,600148
2009-06-30,1.29,2009,2,600148
2009-09-30,1.49,2009,3,600148
2009-12-31,1.38,2009,4,600148
2010-03-31,1.37,2010,1,600148
2010-06-30,1.41,2010,2,600148
2010-09-30,1.33,2010,3,600148
2010-12-31,1.32,2010,4,600148
2011-03-31,1.34,2011,1,600148
2011-06-30,1.32,2011,2,600148
2011-09-30,1.32,2011,3,600148
2011-12-31,1.32,2011,4,600148
2012-03-31,1.34,2012,1,600148
2012-06-30,1.32,2012,2,600148
2012-09-30,1.33,2012,3,600148
2012-12-31,1.33,2012,4,600148
2013-03-31,1.33,2013,1,600148
2013-06-30,1.37,2013,2,600148
2013-09-30,1.41,2013,3,600148
2013-12-31,1.42,2013,4,600148
2014-03-31,1.41,2014,1,600148
2014-06-30,1.42,2014,2,600148
2014-09-30,1.50,2014,3,600148
2014-12-31,1.75,2014,4,600148
2015-03-31,1.76,2015,1,600148
2015-06-30,1.78,2015,2,600148
2015-09-30,1.82,2015,3,600148
2015-12-31,1.78,2015,4,600148
2016-03-31,1.85,2016,1,600148
2016-06-30,1.78,2016,2,600148
2016-09-30,1.87,2016,3,600148
2016-12-31,1.73,2016,4,600148
2017-03-31,1.73,2017,1,600148
2017-06-30,1.74,2017,2,600148
2017-09-30,1.78,2017,3,600148
2017-12-31,1.73,2017,4,600148
2018-03-31,1.75,2018,1,600148
2018-06-30,1.80,2018,2,600148
2018-09-30,1.77,2018,3,600148
2018-12-31,1.81,2018,4,600148
2019-03-31,1.82,2019,1,600148
2019-06-30,1.80,2019,2,600148
2019-09-30,1.85,2019,3,600148
2019-12-31,1.81,2019,4,600148
2020-03-31,1.75,2020,1,600148
2020-06-30,1.62,2020,2,600148
2020-09-30,1.59,2020,3,600148
2020-12-31,1.73,2020,4,600148
2021-03-31,1.72,2021,1,600148
2021-06-30,1.67,2021,2,600148
2021-09-30,1.68,2021,3,600148
2021-12-31,1.92,2021,4,600148
2022-03-31,1.96,2022,1,600148
2022-06-30,2.11,2022,2,600148
2022-09-30,2.00,2022,3,600148
2022-12-31,2.20,2022,4,600148
2023-03-31,1.95,2023,1,600148
2023-06-30,1.82,2023,2,600148
2023-09-30,1.73,2023,3,600148
2023-12-31,1.73,2023,4,600148
2024-03-31,1.76,2024,1,600148
2024-06-30,1.79,2024,2,600148
2024-09-30,1.77,2024,3,600148
2024-12-31,1.82,2024,4,600148
2025-03-31,1.78,2025,1,600148
2025-06-30,1.83,2025,2,600148
2025-09-30,1.74,2025,3,600148
2025-12-31,1.71,2025,4,600148
2026-03-31,1.64,2026,1,600148
