report_date,current_ratio_th,year,quarter,code
2007-12-31,1.33,2007,4,300881
2008-12-31,1.31,2008,4,300881
2009-12-31,1.25,2009,4,300881
2010-12-31,1.23,2010,4,300881
2011-09-30,1.20,2011,3,300881
2011-12-31,1.23,2011,4,300881
2012-03-31,1.25,2012,1,300881
2012-06-30,1.36,2012,2,300881
2012-09-30,1.41,2012,3,300881
2012-12-31,1.44,2012,4,300881
2013-03-31,1.46,2013,1,300881
2013-06-30,1.44,2013,2,300881
2013-09-30,1.45,2013,3,300881
2013-12-31,1.45,2013,4,300881
2014-03-31,1.48,2014,1,300881
2014-06-30,1.52,2014,2,300881
2014-09-30,1.57,2014,3,300881
2014-12-31,1.55,2014,4,300881
2015-03-31,1.71,2015,1,300881
2016-12-31,1.28,2016,4,300881
2017-12-31,1.32,2017,4,300881
2018-12-31,1.40,2018,4,300881
2019-06-30,1.51,2019,2,300881
2019-09-30,False,2019,3,300881
2019-12-31,1.42,2019,4,300881
2020-03-31,False,2020,1,300881
2020-06-30,1.52,2020,2,300881
2020-09-30,2.18,2020,3,300881
2020-12-31,2.45,2020,4,300881
2021-03-31,2.20,2021,1,300881
2021-06-30,2.04,2021,2,300881
2021-09-30,2.02,2021,3,300881
2021-12-31,1.75,2021,4,300881
2022-03-31,1.73,2022,1,300881
2022-06-30,1.71,2022,2,300881
2022-09-30,1.72,2022,3,300881
2022-12-31,1.69,2022,4,300881
2023-03-31,1.69,2023,1,300881
2023-06-30,1.55,2023,2,300881
2023-09-30,1.33,2023,3,300881
2023-12-31,1.27,2023,4,300881
2024-03-31,1.31,2024,1,300881
2024-06-30,1.21,2024,2,300881
2024-09-30,1.34,2024,3,300881
2024-12-31,1.16,2024,4,300881
2025-03-31,1.31,2025,1,300881
2025-06-30,1.17,2025,2,300881
2025-09-30,1.21,2025,3,300881
2025-12-31,1.28,2025,4,300881
2026-03-31,1.33,2026,1,300881
