report_date,current_ratio_th,year,quarter,code
2016-12-31,1.35,2016,4,605068
2017-12-31,1.47,2017,4,605068
2018-12-31,1.89,2018,4,605068
2019-06-30,False,2019,2,605068
2019-09-30,False,2019,3,605068
2019-12-31,2.62,2019,4,605068
2020-03-31,False,2020,1,605068
2020-06-30,2.81,2020,2,605068
2020-09-30,2.06,2020,3,605068
2020-12-31,5.21,2020,4,605068
2021-03-31,5.38,2021,1,605068
2021-06-30,3.32,2021,2,605068
2021-09-30,3.20,2021,3,605068
2021-12-31,2.78,2021,4,605068
2022-03-31,3.02,2022,1,605068
2022-06-30,5.38,2022,2,605068
2022-09-30,4.09,2022,3,605068
2022-12-31,3.77,2022,4,605068
2023-03-31,3.48,2023,1,605068
2023-06-30,4.67,2023,2,605068
2023-09-30,3.40,2023,3,605068
2023-12-31,3.19,2023,4,605068
2024-03-31,2.89,2024,1,605068
2024-06-30,2.61,2024,2,605068
2024-09-30,2.33,2024,3,605068
2024-12-31,1.96,2024,4,605068
2025-03-31,1.97,2025,1,605068
2025-06-30,1.85,2025,2,605068
2025-09-30,1.71,2025,3,605068
2025-12-31,1.69,2025,4,605068
2026-03-31,1.82,2026,1,605068
