report_date,current_ratio_th,year,quarter,code
1995-12-31,1.14,1995,4,600218
1996-12-31,1.07,1996,4,600218
1997-12-31,1.07,1997,4,600218
1998-12-31,2.73,1998,4,600218
1999-06-30,2.24,1999,2,600218
1999-12-31,2.02,1999,4,600218
2000-06-30,2.03,2000,2,600218
2000-12-31,1.78,2000,4,600218
2001-06-30,2.17,2001,2,600218
2001-12-31,2.30,2001,4,600218
2002-03-31,2.63,2002,1,600218
2002-06-30,2.38,2002,2,600218
2002-09-30,2.62,2002,3,600218
2002-12-31,2.02,2002,4,600218
2003-03-31,1.99,2003,1,600218
2003-06-30,1.86,2003,2,600218
2003-09-30,1.84,2003,3,600218
2003-12-31,1.87,2003,4,600218
2004-03-31,1.80,2004,1,600218
2004-06-30,1.77,2004,2,600218
2004-09-30,1.88,2004,3,600218
2004-12-31,1.84,2004,4,600218
2005-03-31,1.79,2005,1,600218
2005-06-30,1.78,2005,2,600218
2005-09-30,1.72,2005,3,600218
2005-12-31,1.64,2005,4,600218
2006-03-31,1.62,2006,1,600218
2006-06-30,1.70,2006,2,600218
2006-09-30,1.74,2006,3,600218
2006-12-31,1.71,2006,4,600218
2007-03-31,1.66,2007,1,600218
2007-06-30,1.65,2007,2,600218
2007-09-30,1.69,2007,3,600218
2007-12-31,1.72,2007,4,600218
2008-03-31,1.67,2008,1,600218
2008-06-30,1.51,2008,2,600218
2008-09-30,1.51,2008,3,600218
2008-12-31,1.51,2008,4,600218
2009-03-31,1.42,2009,1,600218
2009-06-30,1.42,2009,2,600218
2009-09-30,1.38,2009,3,600218
2009-12-31,1.31,2009,4,600218
2010-03-31,1.28,2010,1,600218
2010-06-30,1.28,2010,2,600218
2010-09-30,1.30,2010,3,600218
2010-12-31,1.30,2010,4,600218
2011-03-31,1.31,2011,1,600218
2011-06-30,1.33,2011,2,600218
2011-09-30,1.30,2011,3,600218
2011-12-31,1.17,2011,4,600218
2012-03-31,1.16,2012,1,600218
2012-06-30,1.14,2012,2,600218
2012-09-30,1.12,2012,3,600218
2012-12-31,1.09,2012,4,600218
2013-03-31,1.10,2013,1,600218
2013-06-30,1.14,2013,2,600218
2013-09-30,1.14,2013,3,600218
2013-12-31,1.15,2013,4,600218
2014-03-31,1.16,2014,1,600218
2014-06-30,1.19,2014,2,600218
2014-09-30,1.18,2014,3,600218
2014-12-31,1.15,2014,4,600218
2015-03-31,1.22,2015,1,600218
2015-06-30,1.65,2015,2,600218
2015-09-30,1.75,2015,3,600218
2015-12-31,1.84,2015,4,600218
2016-03-31,1.68,2016,1,600218
2016-06-30,1.68,2016,2,600218
2016-09-30,1.71,2016,3,600218
2016-12-31,1.58,2016,4,600218
2017-03-31,1.49,2017,1,600218
2017-06-30,1.52,2017,2,600218
2017-09-30,1.54,2017,3,600218
2017-12-31,1.49,2017,4,600218
2018-03-31,1.48,2018,1,600218
2018-06-30,1.48,2018,2,600218
2018-09-30,1.51,2018,3,600218
2018-12-31,1.56,2018,4,600218
2019-03-31,1.47,2019,1,600218
2019-06-30,1.48,2019,2,600218
2019-09-30,1.50,2019,3,600218
2019-12-31,1.52,2019,4,600218
2020-03-31,1.51,2020,1,600218
2020-06-30,1.51,2020,2,600218
2020-09-30,1.50,2020,3,600218
2020-12-31,1.58,2020,4,600218
2021-03-31,1.61,2021,1,600218
2021-06-30,1.55,2021,2,600218
2021-09-30,1.81,2021,3,600218
2021-12-31,1.73,2021,4,600218
2022-03-31,1.67,2022,1,600218
2022-06-30,1.73,2022,2,600218
2022-09-30,1.75,2022,3,600218
2022-12-31,1.86,2022,4,600218
2023-03-31,1.76,2023,1,600218
2023-06-30,1.73,2023,2,600218
2023-09-30,1.72,2023,3,600218
2023-12-31,1.66,2023,4,600218
2024-03-31,1.70,2024,1,600218
2024-06-30,1.71,2024,2,600218
2024-09-30,1.79,2024,3,600218
2024-12-31,1.74,2024,4,600218
2025-03-31,1.74,2025,1,600218
2025-06-30,1.76,2025,2,600218
2025-09-30,1.81,2025,3,600218
2025-12-31,1.82,2025,4,600218
2026-03-31,1.83,2026,1,600218
