report_date,current_ratio_th,year,quarter,code
2007-12-31,1.08,2007,4,002443
2008-12-31,1.10,2008,4,002443
2009-03-31,False,2009,1,002443
2009-06-30,False,2009,2,002443
2009-09-30,False,2009,3,002443
2009-12-31,1.34,2009,4,002443
2010-03-31,1.30,2010,1,002443
2010-06-30,2.21,2010,2,002443
2010-09-30,2.41,2010,3,002443
2010-12-31,2.51,2010,4,002443
2011-03-31,2.23,2011,1,002443
2011-06-30,1.90,2011,2,002443
2011-09-30,1.84,2011,3,002443
2011-12-31,2.30,2011,4,002443
2012-03-31,2.25,2012,1,002443
2012-06-30,2.15,2012,2,002443
2012-09-30,2.03,2012,3,002443
2012-12-31,2.12,2012,4,002443
2013-03-31,1.75,2013,1,002443
2013-06-30,2.33,2013,2,002443
2013-09-30,2.84,2013,3,002443
2013-12-31,2.99,2013,4,002443
2014-03-31,2.54,2014,1,002443
2014-06-30,2.79,2014,2,002443
2014-09-30,2.47,2014,3,002443
2014-12-31,2.92,2014,4,002443
2015-03-31,3.45,2015,1,002443
2015-06-30,3.55,2015,2,002443
2015-09-30,3.70,2015,3,002443
2015-12-31,2.41,2015,4,002443
2016-03-31,2.27,2016,1,002443
2016-06-30,2.21,2016,2,002443
2016-09-30,1.80,2016,3,002443
2016-12-31,1.80,2016,4,002443
2017-03-31,1.70,2017,1,002443
2017-06-30,2.06,2017,2,002443
2017-09-30,2.23,2017,3,002443
2017-12-31,2.35,2017,4,002443
2018-03-31,2.17,2018,1,002443
2018-06-30,2.41,2018,2,002443
2018-09-30,2.02,2018,3,002443
2018-12-31,2.15,2018,4,002443
2019-03-31,2.48,2019,1,002443
2019-06-30,2.56,2019,2,002443
2019-09-30,2.91,2019,3,002443
2019-12-31,2.83,2019,4,002443
2020-03-31,3.04,2020,1,002443
2020-06-30,3.12,2020,2,002443
2020-09-30,3.69,2020,3,002443
2020-12-31,3.54,2020,4,002443
2021-03-31,3.78,2021,1,002443
2021-06-30,2.61,2021,2,002443
2021-09-30,2.58,2021,3,002443
2021-12-31,3.31,2021,4,002443
2022-03-31,3.41,2022,1,002443
2022-06-30,2.56,2022,2,002443
2022-09-30,2.96,2022,3,002443
2022-12-31,2.87,2022,4,002443
2023-03-31,3.09,2023,1,002443
2023-06-30,3.75,2023,2,002443
2023-09-30,3.89,2023,3,002443
2023-12-31,4.00,2023,4,002443
2024-03-31,4.41,2024,1,002443
2024-06-30,5.27,2024,2,002443
2024-09-30,5.04,2024,3,002443
2024-12-31,5.35,2024,4,002443
2025-03-31,5.36,2025,1,002443
2025-06-30,5.11,2025,2,002443
2025-09-30,4.54,2025,3,002443
2025-12-31,4.14,2025,4,002443
2026-03-31,4.88,2026,1,002443
