report_date,current_ratio_th,year,quarter,code
2007-12-31,5.22,2007,4,002425
2008-12-31,2.98,2008,4,002425
2009-03-31,4.08,2009,1,002425
2009-06-30,False,2009,2,002425
2009-09-30,False,2009,3,002425
2009-12-31,4.51,2009,4,002425
2010-03-31,4.46,2010,1,002425
2010-06-30,13.82,2010,2,002425
2010-09-30,17.95,2010,3,002425
2010-12-31,14.55,2010,4,002425
2011-03-31,14.17,2011,1,002425
2011-06-30,17.31,2011,2,002425
2011-09-30,10.80,2011,3,002425
2011-12-31,4.99,2011,4,002425
2012-03-31,7.67,2012,1,002425
2012-06-30,5.55,2012,2,002425
2012-09-30,3.65,2012,3,002425
2012-12-31,4.14,2012,4,002425
2013-03-31,4.15,2013,1,002425
2013-06-30,4.45,2013,2,002425
2013-09-30,6.98,2013,3,002425
2013-12-31,6.66,2013,4,002425
2014-03-31,6.45,2014,1,002425
2014-06-30,8.60,2014,2,002425
2014-09-30,5.75,2014,3,002425
2014-12-31,7.23,2014,4,002425
2015-03-31,2.36,2015,1,002425
2015-06-30,1.25,2015,2,002425
2015-09-30,1.33,2015,3,002425
2015-12-31,1.41,2015,4,002425
2016-03-31,1.37,2016,1,002425
2016-06-30,1.64,2016,2,002425
2016-09-30,1.77,2016,3,002425
2016-12-31,1.43,2016,4,002425
2017-03-31,1.48,2017,1,002425
2017-06-30,1.57,2017,2,002425
2017-09-30,2.05,2017,3,002425
2017-12-31,1.76,2017,4,002425
2018-03-31,1.76,2018,1,002425
2018-06-30,1.67,2018,2,002425
2018-09-30,1.76,2018,3,002425
2018-12-31,1.61,2018,4,002425
2019-03-31,1.73,2019,1,002425
2019-06-30,1.68,2019,2,002425
2019-09-30,1.79,2019,3,002425
2019-12-31,1.13,2019,4,002425
2020-03-31,1.18,2020,1,002425
2020-06-30,1.12,2020,2,002425
2020-09-30,1.12,2020,3,002425
2020-12-31,1.02,2020,4,002425
2021-03-31,2.68,2021,1,002425
2021-06-30,2.77,2021,2,002425
2021-09-30,2.81,2021,3,002425
2021-12-31,2.81,2021,4,002425
2022-03-31,2.79,2022,1,002425
2022-06-30,2.55,2022,2,002425
2022-09-30,2.55,2022,3,002425
2022-12-31,2.27,2022,4,002425
2023-03-31,2.57,2023,1,002425
2023-06-30,2.33,2023,2,002425
2023-09-30,2.20,2023,3,002425
2023-12-31,1.73,2023,4,002425
2024-03-31,1.85,2024,1,002425
2024-06-30,1.59,2024,2,002425
2024-09-30,1.55,2024,3,002425
2024-12-31,1.89,2024,4,002425
2025-03-31,1.76,2025,1,002425
2025-06-30,1.73,2025,2,002425
2025-09-30,1.91,2025,3,002425
2025-12-31,1.71,2025,4,002425
2026-03-31,1.82,2026,1,002425
