report_date,current_ratio_th,year,quarter,code
1993-12-31,1.36,1993,4,600742
1994-12-31,1.21,1994,4,600742
1995-12-31,1.08,1995,4,600742
1996-06-30,1.07,1996,2,600742
1996-12-31,1.93,1996,4,600742
1997-06-30,1.79,1997,2,600742
1997-12-31,1.38,1997,4,600742
1998-06-30,1.31,1998,2,600742
1998-12-31,1.85,1998,4,600742
1999-06-30,1.92,1999,2,600742
1999-12-31,2.21,1999,4,600742
2000-06-30,2.99,2000,2,600742
2000-12-31,3.06,2000,4,600742
2001-06-30,3.35,2001,2,600742
2001-09-30,False,2001,3,600742
2001-12-31,3.00,2001,4,600742
2002-03-31,2.70,2002,1,600742
2002-06-30,2.54,2002,2,600742
2002-09-30,1.80,2002,3,600742
2002-12-31,1.59,2002,4,600742
2003-03-31,1.52,2003,1,600742
2003-06-30,1.43,2003,2,600742
2003-09-30,1.62,2003,3,600742
2003-12-31,1.70,2003,4,600742
2004-03-31,1.58,2004,1,600742
2004-06-30,1.48,2004,2,600742
2004-09-30,1.49,2004,3,600742
2004-12-31,1.52,2004,4,600742
2005-03-31,1.42,2005,1,600742
2005-06-30,1.34,2005,2,600742
2005-09-30,1.23,2005,3,600742
2005-12-31,0.92,2005,4,600742
2006-03-31,0.91,2006,1,600742
2006-06-30,0.92,2006,2,600742
2006-09-30,0.95,2006,3,600742
2006-12-31,0.77,2006,4,600742
2007-03-31,0.85,2007,1,600742
2007-06-30,0.89,2007,2,600742
2007-09-30,0.91,2007,3,600742
2007-12-31,0.75,2007,4,600742
2008-03-31,0.83,2008,1,600742
2008-06-30,0.96,2008,2,600742
2008-09-30,1.00,2008,3,600742
2008-12-31,0.88,2008,4,600742
2009-03-31,0.86,2009,1,600742
2009-06-30,0.95,2009,2,600742
2009-09-30,1.19,2009,3,600742
2009-12-31,1.29,2009,4,600742
2010-03-31,1.12,2010,1,600742
2010-06-30,1.36,2010,2,600742
2010-09-30,1.59,2010,3,600742
2010-12-31,1.43,2010,4,600742
2011-03-31,1.47,2011,1,600742
2011-06-30,1.56,2011,2,600742
2011-09-30,1.71,2011,3,600742
2011-12-31,1.51,2011,4,600742
2012-03-31,1.49,2012,1,600742
2012-06-30,1.48,2012,2,600742
2012-09-30,1.55,2012,3,600742
2012-12-31,1.32,2012,4,600742
2013-03-31,1.23,2013,1,600742
2013-06-30,1.22,2013,2,600742
2013-09-30,1.21,2013,3,600742
2013-12-31,1.19,2013,4,600742
2014-03-31,1.16,2014,1,600742
2014-06-30,1.24,2014,2,600742
2014-09-30,1.29,2014,3,600742
2014-12-31,1.30,2014,4,600742
2015-03-31,1.30,2015,1,600742
2015-06-30,1.26,2015,2,600742
2015-09-30,1.41,2015,3,600742
2015-12-31,1.43,2015,4,600742
2016-03-31,1.42,2016,1,600742
2016-06-30,1.36,2016,2,600742
2016-09-30,1.60,2016,3,600742
2016-12-31,1.53,2016,4,600742
2017-03-31,1.56,2017,1,600742
2017-06-30,1.50,2017,2,600742
2017-09-30,1.48,2017,3,600742
2017-12-31,1.40,2017,4,600742
2018-03-31,1.42,2018,1,600742
2018-06-30,1.38,2018,2,600742
2018-09-30,1.36,2018,3,600742
2018-12-31,1.32,2018,4,600742
2019-03-31,1.37,2019,1,600742
2019-06-30,1.39,2019,2,600742
2019-09-30,1.30,2019,3,600742
2019-12-31,1.06,2019,4,600742
2020-03-31,1.08,2020,1,600742
2020-06-30,1.10,2020,2,600742
2020-09-30,1.11,2020,3,600742
2020-12-31,1.13,2020,4,600742
2021-03-31,1.13,2021,1,600742
2021-06-30,1.13,2021,2,600742
2021-09-30,1.15,2021,3,600742
2021-12-31,1.15,2021,4,600742
2022-03-31,1.19,2022,1,600742
2022-06-30,1.17,2022,2,600742
2022-09-30,1.23,2022,3,600742
2022-12-31,1.26,2022,4,600742
2023-03-31,1.27,2023,1,600742
2023-06-30,1.25,2023,2,600742
2023-09-30,1.27,2023,3,600742
2023-12-31,1.24,2023,4,600742
2024-03-31,1.27,2024,1,600742
2024-06-30,1.26,2024,2,600742
2024-09-30,1.27,2024,3,600742
2024-12-31,1.37,2024,4,600742
2025-03-31,1.38,2025,1,600742
2025-06-30,1.38,2025,2,600742
2025-09-30,1.39,2025,3,600742
2025-12-31,1.38,2025,4,600742
2026-03-31,1.40,2026,1,600742
