report_date,current_ratio_th,year,quarter,code
2011-12-31,2.64,2011,4,300428
2012-12-31,1.86,2012,4,300428
2013-12-31,2.25,2013,4,300428
2014-03-31,False,2014,1,300428
2014-06-30,2.02,2014,2,300428
2014-09-30,False,2014,3,300428
2014-12-31,2.03,2014,4,300428
2015-03-31,3.81,2015,1,300428
2015-06-30,8.02,2015,2,300428
2015-09-30,7.30,2015,3,300428
2015-12-31,8.57,2015,4,300428
2016-03-31,12.15,2016,1,300428
2016-06-30,11.29,2016,2,300428
2016-09-30,6.12,2016,3,300428
2016-12-31,5.21,2016,4,300428
2017-03-31,2.85,2017,1,300428
2017-06-30,2.42,2017,2,300428
2017-09-30,2.67,2017,3,300428
2017-12-31,3.32,2017,4,300428
2018-03-31,2.93,2018,1,300428
2018-06-30,2.30,2018,2,300428
2018-09-30,2.27,2018,3,300428
2018-12-31,1.31,2018,4,300428
2019-03-31,1.57,2019,1,300428
2019-06-30,1.56,2019,2,300428
2019-09-30,1.67,2019,3,300428
2019-12-31,1.78,2019,4,300428
2020-03-31,1.78,2020,1,300428
2020-06-30,1.64,2020,2,300428
2020-09-30,1.46,2020,3,300428
2020-12-31,1.41,2020,4,300428
2021-03-31,1.45,2021,1,300428
2021-06-30,1.49,2021,2,300428
2021-09-30,1.44,2021,3,300428
2021-12-31,1.36,2021,4,300428
2022-03-31,1.32,2022,1,300428
2022-06-30,1.29,2022,2,300428
2022-09-30,1.29,2022,3,300428
2022-12-31,1.36,2022,4,300428
2023-03-31,1.47,2023,1,300428
2023-06-30,1.47,2023,2,300428
2023-09-30,1.50,2023,3,300428
2023-12-31,1.51,2023,4,300428
2024-03-31,1.58,2024,1,300428
2024-06-30,1.47,2024,2,300428
2024-09-30,1.43,2024,3,300428
2024-12-31,1.42,2024,4,300428
2025-03-31,1.33,2025,1,300428
2025-06-30,1.31,2025,2,300428
2025-09-30,1.34,2025,3,300428
2025-12-31,1.38,2025,4,300428
2026-03-31,1.32,2026,1,300428
