report_date,current_ratio_th,year,quarter,code
1996-12-31,1.53,1996,4,000952
1997-12-31,1.48,1997,4,000952
1998-12-31,1.34,1998,4,000952
1999-03-31,1.38,1999,1,000952
1999-06-30,1.39,1999,2,000952
1999-12-31,2.24,1999,4,000952
2000-06-30,2.02,2000,2,000952
2000-12-31,2.67,2000,4,000952
2001-06-30,2.28,2001,2,000952
2001-12-31,1.57,2001,4,000952
2002-03-31,1.87,2002,1,000952
2002-06-30,1.60,2002,2,000952
2002-09-30,1.74,2002,3,000952
2002-12-31,1.52,2002,4,000952
2003-03-31,1.75,2003,1,000952
2003-06-30,1.45,2003,2,000952
2003-09-30,1.55,2003,3,000952
2003-12-31,1.42,2003,4,000952
2004-03-31,1.41,2004,1,000952
2004-06-30,1.26,2004,2,000952
2004-09-30,1.27,2004,3,000952
2004-12-31,1.28,2004,4,000952
2005-03-31,1.34,2005,1,000952
2005-06-30,1.39,2005,2,000952
2005-09-30,1.41,2005,3,000952
2005-12-31,1.35,2005,4,000952
2006-03-31,1.46,2006,1,000952
2006-06-30,1.49,2006,2,000952
2006-09-30,1.12,2006,3,000952
2006-12-31,1.27,2006,4,000952
2007-03-31,1.22,2007,1,000952
2007-06-30,1.22,2007,2,000952
2007-09-30,1.29,2007,3,000952
2007-12-31,1.56,2007,4,000952
2008-03-31,1.67,2008,1,000952
2008-06-30,1.54,2008,2,000952
2008-09-30,1.37,2008,3,000952
2008-12-31,1.39,2008,4,000952
2009-03-31,1.35,2009,1,000952
2009-06-30,1.59,2009,2,000952
2009-09-30,1.55,2009,3,000952
2009-12-31,1.34,2009,4,000952
2010-03-31,1.24,2010,1,000952
2010-06-30,1.17,2010,2,000952
2010-09-30,1.19,2010,3,000952
2010-12-31,1.13,2010,4,000952
2011-03-31,1.09,2011,1,000952
2011-06-30,1.07,2011,2,000952
2011-09-30,1.04,2011,3,000952
2011-12-31,0.92,2011,4,000952
2012-03-31,0.92,2012,1,000952
2012-06-30,0.94,2012,2,000952
2012-09-30,0.76,2012,3,000952
2012-12-31,0.65,2012,4,000952
2013-03-31,0.66,2013,1,000952
2013-06-30,0.62,2013,2,000952
2013-09-30,0.64,2013,3,000952
2013-12-31,0.65,2013,4,000952
2014-03-31,0.59,2014,1,000952
2014-06-30,0.59,2014,2,000952
2014-09-30,0.54,2014,3,000952
2014-12-31,0.69,2014,4,000952
2015-03-31,0.59,2015,1,000952
2015-06-30,0.92,2015,2,000952
2015-09-30,0.84,2015,3,000952
2015-12-31,0.77,2015,4,000952
2016-03-31,0.81,2016,1,000952
2016-06-30,0.79,2016,2,000952
2016-09-30,0.83,2016,3,000952
2016-12-31,0.52,2016,4,000952
2017-03-31,0.51,2017,1,000952
2017-06-30,0.53,2017,2,000952
2017-09-30,0.57,2017,3,000952
2017-12-31,0.55,2017,4,000952
2018-03-31,0.68,2018,1,000952
2018-06-30,0.65,2018,2,000952
2018-09-30,0.64,2018,3,000952
2018-12-31,0.64,2018,4,000952
2019-03-31,0.71,2019,1,000952
2019-06-30,0.77,2019,2,000952
2019-09-30,0.79,2019,3,000952
2019-12-31,0.73,2019,4,000952
2020-03-31,1.21,2020,1,000952
2020-06-30,1.31,2020,2,000952
2020-09-30,1.32,2020,3,000952
2020-12-31,1.52,2020,4,000952
2021-03-31,1.61,2021,1,000952
2021-06-30,1.28,2021,2,000952
2021-09-30,1.37,2021,3,000952
2021-12-31,1.31,2021,4,000952
2022-03-31,1.52,2022,1,000952
2022-06-30,1.62,2022,2,000952
2022-09-30,1.54,2022,3,000952
2022-12-31,1.54,2022,4,000952
2023-03-31,1.28,2023,1,000952
2023-06-30,1.94,2023,2,000952
2023-09-30,1.44,2023,3,000952
2023-12-31,1.25,2023,4,000952
2024-03-31,1.21,2024,1,000952
2024-06-30,1.01,2024,2,000952
2024-09-30,0.98,2024,3,000952
2024-12-31,0.99,2024,4,000952
2025-03-31,0.93,2025,1,000952
2025-06-30,0.77,2025,2,000952
2025-09-30,0.67,2025,3,000952
2025-12-31,0.61,2025,4,000952
2026-03-31,0.62,2026,1,000952
