report_date,current_ratio_th,year,quarter,code
2016-12-31,3.42,2016,4,688566
2017-12-31,6.32,2017,4,688566
2018-09-30,False,2018,3,688566
2018-12-31,4.45,2018,4,688566
2019-03-31,False,2019,1,688566
2019-06-30,5.16,2019,2,688566
2019-09-30,5.91,2019,3,688566
2019-12-31,5.61,2019,4,688566
2020-03-31,7.96,2020,1,688566
2020-06-30,29.40,2020,2,688566
2020-09-30,12.16,2020,3,688566
2020-12-31,17.97,2020,4,688566
2021-03-31,29.32,2021,1,688566
2021-06-30,22.45,2021,2,688566
2021-09-30,12.80,2021,3,688566
2021-12-31,11.33,2021,4,688566
2022-03-31,13.47,2022,1,688566
2022-06-30,9.58,2022,2,688566
2022-09-30,6.97,2022,3,688566
2022-12-31,6.93,2022,4,688566
2023-03-31,8.07,2023,1,688566
2023-06-30,5.55,2023,2,688566
2023-09-30,5.99,2023,3,688566
2023-12-31,5.38,2023,4,688566
2024-03-31,6.95,2024,1,688566
2024-06-30,6.19,2024,2,688566
2024-09-30,9.28,2024,3,688566
2024-12-31,7.04,2024,4,688566
2025-03-31,8.29,2025,1,688566
2025-06-30,6.95,2025,2,688566
2025-09-30,7.37,2025,3,688566
2025-12-31,7.09,2025,4,688566
2026-03-31,9.35,2026,1,688566
