report_date,current_ratio_th,year,quarter,code
2012-12-31,1.80,2012,4,601121
2013-12-31,1.79,2013,4,601121
2014-12-31,1.99,2014,4,601121
2018-12-31,0.89,2018,4,601121
2019-12-31,0.70,2019,4,601121
2020-12-31,1.34,2020,4,601121
2021-06-30,1.25,2021,2,601121
2021-12-31,1.40,2021,4,601121
2022-03-31,False,2022,1,601121
2022-06-30,0.71,2022,2,601121
2022-09-30,False,2022,3,601121
2022-12-31,0.95,2022,4,601121
2023-03-31,3.09,2023,1,601121
2023-06-30,2.73,2023,2,601121
2023-09-30,2.91,2023,3,601121
2023-12-31,2.11,2023,4,601121
2024-03-31,2.16,2024,1,601121
2024-06-30,2.11,2024,2,601121
2024-09-30,1.67,2024,3,601121
2024-12-31,1.29,2024,4,601121
2025-03-31,1.28,2025,1,601121
2025-06-30,1.29,2025,2,601121
2025-09-30,1.43,2025,3,601121
2025-12-31,1.32,2025,4,601121
2026-03-31,1.18,2026,1,601121
