report_date,current_ratio_th,year,quarter,code
2013-12-31,1.00,2013,4,300681
2014-12-31,1.10,2014,4,300681
2015-12-31,1.67,2015,4,300681
2016-03-31,False,2016,1,300681
2016-06-30,False,2016,2,300681
2016-09-30,False,2016,3,300681
2016-12-31,2.11,2016,4,300681
2017-03-31,2.48,2017,1,300681
2017-06-30,2.37,2017,2,300681
2017-09-30,4.22,2017,3,300681
2017-12-31,3.73,2017,4,300681
2018-03-31,4.63,2018,1,300681
2018-06-30,3.36,2018,2,300681
2018-09-30,2.17,2018,3,300681
2018-12-31,1.86,2018,4,300681
2019-03-31,2.22,2019,1,300681
2019-06-30,2.89,2019,2,300681
2019-09-30,2.58,2019,3,300681
2019-12-31,2.38,2019,4,300681
2020-03-31,2.73,2020,1,300681
2020-06-30,2.23,2020,2,300681
2020-09-30,2.08,2020,3,300681
2020-12-31,1.68,2020,4,300681
2021-03-31,1.52,2021,1,300681
2021-06-30,1.37,2021,2,300681
2021-09-30,1.31,2021,3,300681
2021-12-31,1.21,2021,4,300681
2022-03-31,1.17,2022,1,300681
2022-06-30,1.22,2022,2,300681
2022-09-30,1.78,2022,3,300681
2022-12-31,1.66,2022,4,300681
2023-03-31,1.71,2023,1,300681
2023-06-30,1.75,2023,2,300681
2023-09-30,1.62,2023,3,300681
2023-12-31,1.48,2023,4,300681
2024-03-31,1.40,2024,1,300681
2024-06-30,1.37,2024,2,300681
2024-09-30,1.35,2024,3,300681
2024-12-31,1.67,2024,4,300681
2025-03-31,1.56,2025,1,300681
2025-06-30,1.40,2025,2,300681
2025-09-30,1.33,2025,3,300681
2025-12-31,1.17,2025,4,300681
2026-03-31,1.07,2026,1,300681
