report_date,current_ratio_th,year,quarter,code
1993-12-31,1.34,1993,4,000631
1994-12-31,1.53,1994,4,000631
1995-12-31,1.35,1995,4,000631
1996-06-30,1.49,1996,2,000631
1996-12-31,2.86,1996,4,000631
1997-06-30,2.90,1997,2,000631
1997-12-31,2.68,1997,4,000631
1998-06-30,2.08,1998,2,000631
1998-12-31,2.32,1998,4,000631
1999-06-30,2.48,1999,2,000631
1999-12-31,2.34,1999,4,000631
2000-06-30,3.04,2000,2,000631
2000-12-31,1.51,2000,4,000631
2001-06-30,1.18,2001,2,000631
2001-12-31,1.12,2001,4,000631
2002-03-31,1.14,2002,1,000631
2002-06-30,1.11,2002,2,000631
2002-09-30,1.12,2002,3,000631
2002-12-31,0.84,2002,4,000631
2003-03-31,0.82,2003,1,000631
2003-06-30,0.81,2003,2,000631
2003-09-30,0.86,2003,3,000631
2003-12-31,0.75,2003,4,000631
2004-03-31,0.76,2004,1,000631
2004-06-30,0.70,2004,2,000631
2004-09-30,0.56,2004,3,000631
2004-12-31,0.51,2004,4,000631
2005-03-31,0.48,2005,1,000631
2005-06-30,0.39,2005,2,000631
2005-09-30,0.41,2005,3,000631
2005-12-31,0.36,2005,4,000631
2006-03-31,0.35,2006,1,000631
2006-06-30,0.25,2006,2,000631
2006-09-30,0.25,2006,3,000631
2006-12-31,0.68,2006,4,000631
2007-03-31,0.24,2007,1,000631
2007-06-30,0.18,2007,2,000631
2007-09-30,0.18,2007,3,000631
2007-12-31,0.28,2007,4,000631
2008-03-31,0.28,2008,1,000631
2008-06-30,0.42,2008,2,000631
2008-09-30,0.42,2008,3,000631
2008-12-31,0.66,2008,4,000631
2009-03-31,1.79,2009,1,000631
2009-06-30,1.87,2009,2,000631
2009-09-30,1.66,2009,3,000631
2009-12-31,1.45,2009,4,000631
2010-03-31,1.45,2010,1,000631
2010-06-30,1.50,2010,2,000631
2010-09-30,1.60,2010,3,000631
2010-12-31,1.65,2010,4,000631
2011-03-31,1.54,2011,1,000631
2011-06-30,1.43,2011,2,000631
2011-09-30,1.34,2011,3,000631
2011-12-31,1.41,2011,4,000631
2012-03-31,1.42,2012,1,000631
2012-06-30,1.44,2012,2,000631
2012-09-30,1.45,2012,3,000631
2012-12-31,1.52,2012,4,000631
2013-03-31,1.48,2013,1,000631
2013-06-30,1.40,2013,2,000631
2013-09-30,1.36,2013,3,000631
2013-12-31,1.43,2013,4,000631
2014-03-31,1.55,2014,1,000631
2014-06-30,1.53,2014,2,000631
2014-09-30,1.58,2014,3,000631
2014-12-31,1.69,2014,4,000631
2015-03-31,1.97,2015,1,000631
2015-06-30,1.67,2015,2,000631
2015-09-30,1.56,2015,3,000631
2015-12-31,1.56,2015,4,000631
2016-03-31,1.56,2016,1,000631
2016-06-30,1.77,2016,2,000631
2016-09-30,1.91,2016,3,000631
2016-12-31,1.83,2016,4,000631
2017-03-31,1.84,2017,1,000631
2017-06-30,2.06,2017,2,000631
2017-09-30,2.37,2017,3,000631
2017-12-31,2.45,2017,4,000631
2018-03-31,2.64,2018,1,000631
2018-06-30,2.48,2018,2,000631
2018-09-30,2.64,2018,3,000631
2018-12-31,3.27,2018,4,000631
2019-03-31,3.87,2019,1,000631
2019-06-30,4.47,2019,2,000631
2019-09-30,4.52,2019,3,000631
2019-12-31,4.94,2019,4,000631
2020-03-31,5.62,2020,1,000631
2020-06-30,7.45,2020,2,000631
2020-09-30,8.28,2020,3,000631
2020-12-31,7.87,2020,4,000631
2021-03-31,5.91,2021,1,000631
2021-06-30,3.73,2021,2,000631
2021-09-30,3.54,2021,3,000631
2021-12-31,3.15,2021,4,000631
2022-03-31,2.90,2022,1,000631
2022-06-30,2.86,2022,2,000631
2022-09-30,2.83,2022,3,000631
2022-12-31,2.86,2022,4,000631
2023-03-31,2.89,2023,1,000631
2023-06-30,2.67,2023,2,000631
2023-09-30,4.77,2023,3,000631
2023-12-31,7.05,2023,4,000631
2024-03-31,5.94,2024,1,000631
2024-06-30,4.90,2024,2,000631
2024-09-30,5.56,2024,3,000631
2024-12-31,5.45,2024,4,000631
2025-03-31,5.52,2025,1,000631
2025-06-30,4.34,2025,2,000631
2025-09-30,4.28,2025,3,000631
2025-12-31,4.39,2025,4,000631
2026-03-31,4.30,2026,1,000631
