report_date,current_ratio_th,year,quarter,code
2017-12-31,1.25,2017,4,688533
2018-12-31,1.49,2018,4,688533
2019-03-31,False,2019,1,688533
2019-06-30,False,2019,2,688533
2019-09-30,False,2019,3,688533
2019-12-31,1.46,2019,4,688533
2020-03-31,False,2020,1,688533
2020-06-30,1.50,2020,2,688533
2020-09-30,False,2020,3,688533
2020-12-31,1.52,2020,4,688533
2021-03-31,1.57,2021,1,688533
2021-06-30,1.97,2021,2,688533
2021-09-30,2.09,2021,3,688533
2021-12-31,2.05,2021,4,688533
2022-03-31,1.90,2022,1,688533
2022-06-30,2.08,2022,2,688533
2022-09-30,1.77,2022,3,688533
2022-12-31,1.64,2022,4,688533
2023-03-31,1.66,2023,1,688533
2023-06-30,1.56,2023,2,688533
2023-09-30,2.00,2023,3,688533
2023-12-31,1.78,2023,4,688533
2024-03-31,1.84,2024,1,688533
2024-06-30,1.84,2024,2,688533
2024-09-30,1.74,2024,3,688533
2024-12-31,1.72,2024,4,688533
2025-03-31,1.85,2025,1,688533
2025-06-30,1.71,2025,2,688533
2025-09-30,1.77,2025,3,688533
2025-12-31,1.67,2025,4,688533
2026-03-31,2.19,2026,1,688533
