report_date,current_ratio_th,year,quarter,code
1994-12-31,1.69,1994,4,600079
1995-12-31,2.10,1995,4,600079
1996-12-31,1.23,1996,4,600079
1997-06-30,3.56,1997,2,600079
1997-12-31,3.03,1997,4,600079
1998-06-30,2.98,1998,2,600079
1998-12-31,1.94,1998,4,600079
1999-06-30,2.00,1999,2,600079
1999-12-31,1.95,1999,4,600079
2000-06-30,2.25,2000,2,600079
2000-12-31,2.24,2000,4,600079
2001-06-30,1.32,2001,2,600079
2001-12-31,1.12,2001,4,600079
2002-03-31,1.33,2002,1,600079
2002-06-30,1.30,2002,2,600079
2002-09-30,1.52,2002,3,600079
2002-12-31,1.29,2002,4,600079
2003-03-31,1.13,2003,1,600079
2003-06-30,1.24,2003,2,600079
2003-09-30,1.11,2003,3,600079
2003-12-31,1.15,2003,4,600079
2004-03-31,1.13,2004,1,600079
2004-06-30,1.10,2004,2,600079
2004-09-30,1.08,2004,3,600079
2004-12-31,1.08,2004,4,600079
2005-03-31,1.10,2005,1,600079
2005-06-30,1.09,2005,2,600079
2005-09-30,1.07,2005,3,600079
2005-12-31,0.97,2005,4,600079
2006-03-31,0.93,2006,1,600079
2006-06-30,0.99,2006,2,600079
2006-09-30,1.20,2006,3,600079
2006-12-31,1.25,2006,4,600079
2007-03-31,1.24,2007,1,600079
2007-06-30,1.12,2007,2,600079
2007-09-30,1.17,2007,3,600079
2007-12-31,1.12,2007,4,600079
2008-03-31,1.13,2008,1,600079
2008-06-30,1.01,2008,2,600079
2008-09-30,0.95,2008,3,600079
2008-12-31,0.98,2008,4,600079
2009-03-31,0.98,2009,1,600079
2009-06-30,1.07,2009,2,600079
2009-09-30,1.69,2009,3,600079
2009-12-31,1.73,2009,4,600079
2010-03-31,1.72,2010,1,600079
2010-06-30,1.45,2010,2,600079
2010-09-30,1.39,2010,3,600079
2010-12-31,1.24,2010,4,600079
2011-03-31,1.10,2011,1,600079
2011-06-30,1.26,2011,2,600079
2011-09-30,1.23,2011,3,600079
2011-12-31,1.27,2011,4,600079
2012-03-31,1.21,2012,1,600079
2012-06-30,1.21,2012,2,600079
2012-09-30,1.04,2012,3,600079
2012-12-31,1.42,2012,4,600079
2013-03-31,1.35,2013,1,600079
2013-06-30,1.42,2013,2,600079
2013-09-30,1.61,2013,3,600079
2013-12-31,1.54,2013,4,600079
2014-03-31,1.48,2014,1,600079
2014-06-30,1.56,2014,2,600079
2014-09-30,1.47,2014,3,600079
2014-12-31,1.38,2014,4,600079
2015-03-31,1.71,2015,1,600079
2015-06-30,1.47,2015,2,600079
2015-09-30,1.19,2015,3,600079
2015-12-31,1.31,2015,4,600079
2016-03-31,1.13,2016,1,600079
2016-06-30,1.01,2016,2,600079
2016-09-30,1.17,2016,3,600079
2016-12-31,1.15,2016,4,600079
2017-03-31,1.09,2017,1,600079
2017-06-30,1.05,2017,2,600079
2017-09-30,1.06,2017,3,600079
2017-12-31,1.15,2017,4,600079
2018-03-31,1.14,2018,1,600079
2018-06-30,1.09,2018,2,600079
2018-09-30,1.06,2018,3,600079
2018-12-31,1.04,2018,4,600079
2019-03-31,1.05,2019,1,600079
2019-06-30,1.12,2019,2,600079
2019-09-30,1.07,2019,3,600079
2019-12-31,1.09,2019,4,600079
2020-03-31,1.07,2020,1,600079
2020-06-30,1.11,2020,2,600079
2020-09-30,1.24,2020,3,600079
2020-12-31,1.31,2020,4,600079
2021-03-31,1.40,2021,1,600079
2021-06-30,1.31,2021,2,600079
2021-09-30,1.29,2021,3,600079
2021-12-31,1.17,2021,4,600079
2022-03-31,1.15,2022,1,600079
2022-06-30,1.15,2022,2,600079
2022-09-30,1.26,2022,3,600079
2022-12-31,1.28,2022,4,600079
2023-03-31,1.36,2023,1,600079
2023-06-30,1.32,2023,2,600079
2023-09-30,1.44,2023,3,600079
2023-12-31,1.48,2023,4,600079
2024-03-31,1.48,2024,1,600079
2024-06-30,1.50,2024,2,600079
2024-09-30,1.49,2024,3,600079
2024-12-31,1.49,2024,4,600079
2025-03-31,1.49,2025,1,600079
2025-06-30,1.54,2025,2,600079
2025-09-30,1.69,2025,3,600079
2025-12-31,1.83,2025,4,600079
2026-03-31,1.92,2026,1,600079
