report_date,current_ratio_th,year,quarter,code
1993-12-31,1.17,1993,4,000692
1994-12-31,1.21,1994,4,000692
1995-12-31,1.20,1995,4,000692
1996-12-31,1.26,1996,4,000692
1997-06-30,1.80,1997,2,000692
1997-12-31,1.66,1997,4,000692
1998-06-30,1.86,1998,2,000692
1998-12-31,1.44,1998,4,000692
1999-06-30,1.57,1999,2,000692
1999-12-31,1.39,1999,4,000692
2000-06-30,1.51,2000,2,000692
2000-12-31,1.13,2000,4,000692
2001-06-30,1.80,2001,2,000692
2001-12-31,1.29,2001,4,000692
2002-03-31,1.41,2002,1,000692
2002-06-30,1.49,2002,2,000692
2002-09-30,1.43,2002,3,000692
2002-12-31,1.21,2002,4,000692
2003-03-31,1.31,2003,1,000692
2003-06-30,1.28,2003,2,000692
2003-09-30,1.14,2003,3,000692
2003-12-31,0.96,2003,4,000692
2004-03-31,0.80,2004,1,000692
2004-06-30,0.82,2004,2,000692
2004-09-30,0.84,2004,3,000692
2004-12-31,0.92,2004,4,000692
2005-03-31,0.95,2005,1,000692
2005-06-30,0.96,2005,2,000692
2005-09-30,0.97,2005,3,000692
2005-12-31,0.80,2005,4,000692
2006-03-31,0.74,2006,1,000692
2006-06-30,0.81,2006,2,000692
2006-09-30,0.88,2006,3,000692
2006-12-31,0.83,2006,4,000692
2007-03-31,0.80,2007,1,000692
2007-06-30,0.84,2007,2,000692
2007-09-30,0.89,2007,3,000692
2007-12-31,0.77,2007,4,000692
2008-03-31,0.66,2008,1,000692
2008-06-30,0.71,2008,2,000692
2008-09-30,0.74,2008,3,000692
2008-12-31,0.75,2008,4,000692
2009-03-31,0.72,2009,1,000692
2009-06-30,0.73,2009,2,000692
2009-09-30,0.78,2009,3,000692
2009-12-31,0.85,2009,4,000692
2010-03-31,0.80,2010,1,000692
2010-06-30,0.85,2010,2,000692
2010-09-30,0.90,2010,3,000692
2010-12-31,0.84,2010,4,000692
2011-03-31,1.02,2011,1,000692
2011-06-30,1.09,2011,2,000692
2011-09-30,1.14,2011,3,000692
2011-12-31,0.79,2011,4,000692
2012-03-31,0.75,2012,1,000692
2012-06-30,0.74,2012,2,000692
2012-09-30,0.77,2012,3,000692
2012-12-31,0.58,2012,4,000692
2013-03-31,0.48,2013,1,000692
2013-06-30,0.53,2013,2,000692
2013-09-30,0.53,2013,3,000692
2013-12-31,0.49,2013,4,000692
2014-03-31,0.53,2014,1,000692
2014-06-30,0.52,2014,2,000692
2014-09-30,0.53,2014,3,000692
2014-12-31,0.47,2014,4,000692
2015-03-31,0.56,2015,1,000692
2015-06-30,0.55,2015,2,000692
2015-09-30,0.57,2015,3,000692
2015-12-31,0.53,2015,4,000692
2016-03-31,0.58,2016,1,000692
2016-06-30,0.56,2016,2,000692
2016-09-30,0.57,2016,3,000692
2016-12-31,0.56,2016,4,000692
2017-03-31,0.65,2017,1,000692
2017-06-30,0.75,2017,2,000692
2017-09-30,0.68,2017,3,000692
2017-12-31,0.62,2017,4,000692
2018-03-31,0.56,2018,1,000692
2018-06-30,0.44,2018,2,000692
2018-09-30,0.47,2018,3,000692
2018-12-31,0.61,2018,4,000692
2019-03-31,0.58,2019,1,000692
2019-06-30,0.55,2019,2,000692
2019-09-30,0.54,2019,3,000692
2019-12-31,0.51,2019,4,000692
2020-03-31,0.58,2020,1,000692
2020-06-30,0.56,2020,2,000692
2020-09-30,0.55,2020,3,000692
2020-12-31,0.41,2020,4,000692
2021-03-31,0.45,2021,1,000692
2021-06-30,0.44,2021,2,000692
2021-09-30,0.51,2021,3,000692
2021-12-31,0.45,2021,4,000692
2022-03-31,0.26,2022,1,000692
2022-06-30,0.23,2022,2,000692
2022-09-30,0.27,2022,3,000692
2022-12-31,0.33,2022,4,000692
2023-03-31,0.28,2023,1,000692
2023-06-30,0.24,2023,2,000692
2023-09-30,0.22,2023,3,000692
2023-12-31,0.41,2023,4,000692
2024-03-31,0.32,2024,1,000692
2024-06-30,0.29,2024,2,000692
2024-09-30,0.36,2024,3,000692
2024-12-31,0.40,2024,4,000692
2025-03-31,0.35,2025,1,000692
2025-06-30,0.38,2025,2,000692
2025-09-30,0.42,2025,3,000692
2025-12-31,0.58,2025,4,000692
2026-03-31,0.69,2026,1,000692
