report_date,current_ratio_th,year,quarter,code
2012-12-31,1.49,2012,4,301233
2013-12-31,1.22,2013,4,301233
2014-06-30,1.32,2014,2,301233
2014-12-31,1.24,2014,4,301233
2015-06-30,1.47,2015,2,301233
2015-12-31,1.54,2015,4,301233
2016-06-30,1.64,2016,2,301233
2016-12-31,1.93,2016,4,301233
2017-06-30,1.91,2017,2,301233
2017-12-31,1.95,2017,4,301233
2018-06-30,2.44,2018,2,301233
2018-12-31,2.48,2018,4,301233
2019-06-30,2.72,2019,2,301233
2019-12-31,2.34,2019,4,301233
2020-06-30,3.00,2020,2,301233
2020-09-30,False,2020,3,301233
2020-12-31,3.63,2020,4,301233
2021-03-31,False,2021,1,301233
2021-06-30,4.28,2021,2,301233
2021-09-30,4.19,2021,3,301233
2021-12-31,3.97,2021,4,301233
2022-03-31,4.51,2022,1,301233
2022-06-30,9.59,2022,2,301233
2022-09-30,10.66,2022,3,301233
2022-12-31,8.55,2022,4,301233
2023-03-31,11.17,2023,1,301233
2023-06-30,6.94,2023,2,301233
2023-09-30,8.64,2023,3,301233
2023-12-31,6.47,2023,4,301233
2024-03-31,7.68,2024,1,301233
2024-06-30,8.71,2024,2,301233
2024-09-30,9.32,2024,3,301233
2024-12-31,8.80,2024,4,301233
2025-03-31,10.60,2025,1,301233
2025-06-30,9.97,2025,2,301233
2025-09-30,9.22,2025,3,301233
2025-12-31,9.54,2025,4,301233
2026-03-31,11.66,2026,1,301233
