report_date,current_ratio_th,year,quarter,code
2004-12-31,0.81,2004,4,002185
2005-12-31,0.87,2005,4,002185
2006-09-30,False,2006,3,002185
2006-12-31,1.04,2006,4,002185
2007-03-31,False,2007,1,002185
2007-06-30,1.03,2007,2,002185
2007-09-30,1.08,2007,3,002185
2007-12-31,2.40,2007,4,002185
2008-03-31,2.22,2008,1,002185
2008-06-30,2.23,2008,2,002185
2008-09-30,1.95,2008,3,002185
2008-12-31,2.20,2008,4,002185
2009-03-31,2.39,2009,1,002185
2009-06-30,2.14,2009,2,002185
2009-09-30,2.30,2009,3,002185
2009-12-31,1.95,2009,4,002185
2010-03-31,1.92,2010,1,002185
2010-06-30,2.16,2010,2,002185
2010-09-30,2.01,2010,3,002185
2010-12-31,1.52,2010,4,002185
2011-03-31,1.13,2011,1,002185
2011-06-30,1.14,2011,2,002185
2011-09-30,1.21,2011,3,002185
2011-12-31,1.85,2011,4,002185
2012-03-31,1.66,2012,1,002185
2012-06-30,1.51,2012,2,002185
2012-09-30,1.24,2012,3,002185
2012-12-31,1.18,2012,4,002185
2013-03-31,1.18,2013,1,002185
2013-06-30,1.43,2013,2,002185
2013-09-30,2.14,2013,3,002185
2013-12-31,1.89,2013,4,002185
2014-03-31,1.87,2014,1,002185
2014-06-30,1.71,2014,2,002185
2014-09-30,1.56,2014,3,002185
2014-12-31,1.26,2014,4,002185
2015-03-31,1.52,2015,1,002185
2015-06-30,1.29,2015,2,002185
2015-09-30,1.30,2015,3,002185
2015-12-31,3.00,2015,4,002185
2016-03-31,3.13,2016,1,002185
2016-06-30,2.59,2016,2,002185
2016-09-30,2.44,2016,3,002185
2016-12-31,1.73,2016,4,002185
2017-03-31,1.60,2017,1,002185
2017-06-30,1.44,2017,2,002185
2017-09-30,1.36,2017,3,002185
2017-12-31,1.32,2017,4,002185
2018-03-31,1.29,2018,1,002185
2018-06-30,1.20,2018,2,002185
2018-09-30,1.15,2018,3,002185
2018-12-31,1.26,2018,4,002185
2019-03-31,0.96,2019,1,002185
2019-06-30,0.97,2019,2,002185
2019-09-30,1.22,2019,3,002185
2019-12-31,1.19,2019,4,002185
2020-03-31,1.17,2020,1,002185
2020-06-30,1.09,2020,2,002185
2020-09-30,1.10,2020,3,002185
2020-12-31,1.22,2020,4,002185
2021-03-31,1.20,2021,1,002185
2021-06-30,0.96,2021,2,002185
2021-09-30,0.93,2021,3,002185
2021-12-31,1.40,2021,4,002185
2022-03-31,1.34,2022,1,002185
2022-06-30,1.25,2022,2,002185
2022-09-30,1.27,2022,3,002185
2022-12-31,1.21,2022,4,002185
2023-03-31,1.36,2023,1,002185
2023-06-30,1.36,2023,2,002185
2023-09-30,1.35,2023,3,002185
2023-12-31,1.16,2023,4,002185
2024-03-31,1.17,2024,1,002185
2024-06-30,1.36,2024,2,002185
2024-09-30,1.37,2024,3,002185
2024-12-31,1.22,2024,4,002185
2025-03-31,1.30,2025,1,002185
2025-06-30,1.16,2025,2,002185
2025-09-30,1.03,2025,3,002185
2025-12-31,0.96,2025,4,002185
2026-03-31,0.90,2026,1,002185
