report_date,current_ratio_th,year,quarter,code
1991-12-31,0.63,1991,4,600868
1992-12-31,2.66,1992,4,600868
1993-12-31,0.74,1993,4,600868
1994-12-31,1.11,1994,4,600868
1995-06-30,1.18,1995,2,600868
1995-12-31,0.71,1995,4,600868
1996-06-30,0.98,1996,2,600868
1996-12-31,2.06,1996,4,600868
1997-06-30,1.97,1997,2,600868
1997-12-31,2.02,1997,4,600868
1998-06-30,2.23,1998,2,600868
1998-12-31,5.10,1998,4,600868
1999-06-30,3.75,1999,2,600868
1999-12-31,2.98,1999,4,600868
2000-06-30,2.59,2000,2,600868
2000-12-31,1.56,2000,4,600868
2001-06-30,3.25,2001,2,600868
2001-12-31,1.73,2001,4,600868
2002-03-31,1.51,2002,1,600868
2002-06-30,1.26,2002,2,600868
2002-09-30,1.27,2002,3,600868
2002-12-31,0.93,2002,4,600868
2003-03-31,1.23,2003,1,600868
2003-06-30,1.09,2003,2,600868
2003-09-30,1.06,2003,3,600868
2003-12-31,0.90,2003,4,600868
2004-03-31,0.77,2004,1,600868
2004-06-30,0.78,2004,2,600868
2004-09-30,1.03,2004,3,600868
2004-12-31,0.79,2004,4,600868
2005-03-31,1.01,2005,1,600868
2005-06-30,0.86,2005,2,600868
2005-09-30,0.79,2005,3,600868
2005-12-31,0.83,2005,4,600868
2006-03-31,0.83,2006,1,600868
2006-06-30,0.84,2006,2,600868
2006-09-30,0.81,2006,3,600868
2006-12-31,0.61,2006,4,600868
2007-03-31,0.65,2007,1,600868
2007-06-30,0.58,2007,2,600868
2007-09-30,0.70,2007,3,600868
2007-12-31,0.34,2007,4,600868
2008-03-31,0.20,2008,1,600868
2008-06-30,0.18,2008,2,600868
2008-09-30,0.17,2008,3,600868
2008-12-31,0.10,2008,4,600868
2009-03-31,0.11,2009,1,600868
2009-06-30,0.13,2009,2,600868
2009-09-30,0.34,2009,3,600868
2009-12-31,0.21,2009,4,600868
2010-03-31,0.59,2010,1,600868
2010-06-30,0.38,2010,2,600868
2010-09-30,0.57,2010,3,600868
2010-12-31,0.42,2010,4,600868
2011-03-31,0.35,2011,1,600868
2011-06-30,0.58,2011,2,600868
2011-09-30,0.42,2011,3,600868
2011-12-31,0.31,2011,4,600868
2012-03-31,0.32,2012,1,600868
2012-06-30,0.37,2012,2,600868
2012-09-30,0.77,2012,3,600868
2012-12-31,0.61,2012,4,600868
2013-03-31,0.68,2013,1,600868
2013-06-30,1.00,2013,2,600868
2013-09-30,1.11,2013,3,600868
2013-12-31,0.77,2013,4,600868
2014-03-31,0.91,2014,1,600868
2014-06-30,0.78,2014,2,600868
2014-09-30,0.66,2014,3,600868
2014-12-31,1.31,2014,4,600868
2015-03-31,1.27,2015,1,600868
2015-06-30,1.46,2015,2,600868
2015-09-30,1.68,2015,3,600868
2015-12-31,1.32,2015,4,600868
2016-03-31,1.34,2016,1,600868
2016-06-30,1.18,2016,2,600868
2016-09-30,1.33,2016,3,600868
2016-12-31,2.02,2016,4,600868
2017-03-31,1.90,2017,1,600868
2017-06-30,2.17,2017,2,600868
2017-09-30,2.66,2017,3,600868
2017-12-31,3.47,2017,4,600868
2018-03-31,3.84,2018,1,600868
2018-06-30,4.35,2018,2,600868
2018-09-30,4.17,2018,3,600868
2018-12-31,5.48,2018,4,600868
2019-03-31,5.21,2019,1,600868
2019-06-30,5.33,2019,2,600868
2019-09-30,6.64,2019,3,600868
2019-12-31,10.36,2019,4,600868
2020-03-31,6.20,2020,1,600868
2020-06-30,10.36,2020,2,600868
2020-09-30,8.53,2020,3,600868
2020-12-31,14.09,2020,4,600868
2021-03-31,3.14,2021,1,600868
2021-06-30,2.93,2021,2,600868
2021-09-30,2.85,2021,3,600868
2021-12-31,3.20,2021,4,600868
2022-03-31,3.50,2022,1,600868
2022-06-30,3.74,2022,2,600868
2022-09-30,3.52,2022,3,600868
2022-12-31,3.12,2022,4,600868
2023-03-31,3.35,2023,1,600868
2023-06-30,3.38,2023,2,600868
2023-09-30,3.28,2023,3,600868
2023-12-31,3.16,2023,4,600868
2024-03-31,3.21,2024,1,600868
2024-06-30,3.32,2024,2,600868
2024-09-30,3.66,2024,3,600868
2024-12-31,2.98,2024,4,600868
2025-03-31,2.96,2025,1,600868
2025-06-30,2.77,2025,2,600868
2025-09-30,2.25,2025,3,600868
2025-12-31,2.14,2025,4,600868
2026-03-31,2.16,2026,1,600868
