report_date,current_ratio_th,year,quarter,code
1994-12-31,False,1994,4,600101
1995-12-31,False,1995,4,600101
1996-12-31,False,1996,4,600101
1997-06-30,2.07,1997,2,600101
1997-12-31,2.21,1997,4,600101
1998-06-30,2.19,1998,2,600101
1998-12-31,3.68,1998,4,600101
1999-06-30,4.62,1999,2,600101
1999-12-31,3.95,1999,4,600101
2000-06-30,3.57,2000,2,600101
2000-12-31,1.66,2000,4,600101
2001-06-30,1.48,2001,2,600101
2001-09-30,False,2001,3,600101
2001-12-31,1.97,2001,4,600101
2002-03-31,1.17,2002,1,600101
2002-06-30,1.55,2002,2,600101
2002-09-30,1.58,2002,3,600101
2002-12-31,1.85,2002,4,600101
2003-03-31,1.83,2003,1,600101
2003-06-30,1.67,2003,2,600101
2003-09-30,0.74,2003,3,600101
2003-12-31,0.82,2003,4,600101
2004-03-31,0.88,2004,1,600101
2004-06-30,0.92,2004,2,600101
2004-09-30,0.88,2004,3,600101
2004-12-31,0.85,2004,4,600101
2005-03-31,0.76,2005,1,600101
2005-06-30,0.80,2005,2,600101
2005-09-30,1.12,2005,3,600101
2005-12-31,0.80,2005,4,600101
2006-03-31,0.72,2006,1,600101
2006-06-30,0.64,2006,2,600101
2006-09-30,0.66,2006,3,600101
2006-12-31,0.37,2006,4,600101
2007-03-31,0.60,2007,1,600101
2007-06-30,0.57,2007,2,600101
2007-09-30,0.62,2007,3,600101
2007-12-31,0.33,2007,4,600101
2008-03-31,0.35,2008,1,600101
2008-06-30,0.39,2008,2,600101
2008-09-30,0.39,2008,3,600101
2008-12-31,0.33,2008,4,600101
2009-03-31,0.42,2009,1,600101
2009-06-30,0.46,2009,2,600101
2009-09-30,0.52,2009,3,600101
2009-12-31,0.52,2009,4,600101
2010-03-31,0.45,2010,1,600101
2010-06-30,0.50,2010,2,600101
2010-09-30,0.53,2010,3,600101
2010-12-31,0.52,2010,4,600101
2011-03-31,0.51,2011,1,600101
2011-06-30,0.68,2011,2,600101
2011-09-30,0.73,2011,3,600101
2011-12-31,0.48,2011,4,600101
2012-03-31,0.53,2012,1,600101
2012-06-30,0.58,2012,2,600101
2012-09-30,0.66,2012,3,600101
2012-12-31,0.58,2012,4,600101
2013-03-31,0.55,2013,1,600101
2013-06-30,0.87,2013,2,600101
2013-09-30,0.88,2013,3,600101
2013-12-31,0.91,2013,4,600101
2014-03-31,0.92,2014,1,600101
2014-06-30,0.88,2014,2,600101
2014-09-30,0.90,2014,3,600101
2014-12-31,0.75,2014,4,600101
2015-03-31,0.69,2015,1,600101
2015-06-30,0.62,2015,2,600101
2015-09-30,0.67,2015,3,600101
2015-12-31,0.54,2015,4,600101
2016-03-31,0.57,2016,1,600101
2016-06-30,0.55,2016,2,600101
2016-09-30,0.70,2016,3,600101
2016-12-31,0.67,2016,4,600101
2017-03-31,0.69,2017,1,600101
2017-06-30,0.74,2017,2,600101
2017-09-30,0.87,2017,3,600101
2017-12-31,0.93,2017,4,600101
2018-03-31,1.07,2018,1,600101
2018-06-30,1.13,2018,2,600101
2018-09-30,1.20,2018,3,600101
2018-12-31,1.17,2018,4,600101
2019-03-31,1.30,2019,1,600101
2019-06-30,1.30,2019,2,600101
2019-09-30,1.38,2019,3,600101
2019-12-31,1.32,2019,4,600101
2020-03-31,1.38,2020,1,600101
2020-06-30,1.37,2020,2,600101
2020-09-30,1.44,2020,3,600101
2020-12-31,1.28,2020,4,600101
2021-03-31,1.29,2021,1,600101
2021-06-30,1.26,2021,2,600101
2021-09-30,1.40,2021,3,600101
2021-12-31,1.41,2021,4,600101
2022-03-31,1.37,2022,1,600101
2022-06-30,1.19,2022,2,600101
2022-09-30,1.42,2022,3,600101
2022-12-31,1.39,2022,4,600101
2023-03-31,1.44,2023,1,600101
2023-06-30,1.27,2023,2,600101
2023-09-30,1.43,2023,3,600101
2023-12-31,1.35,2023,4,600101
2024-03-31,1.41,2024,1,600101
2024-06-30,1.24,2024,2,600101
2024-09-30,1.39,2024,3,600101
2024-12-31,1.37,2024,4,600101
2025-03-31,1.44,2025,1,600101
2025-06-30,1.27,2025,2,600101
2025-09-30,1.41,2025,3,600101
2025-12-31,1.28,2025,4,600101
2026-03-31,1.30,2026,1,600101
