report_date,current_ratio_th,year,quarter,code
1994-12-31,1.89,1994,4,000899
1995-12-31,2.49,1995,4,000899
1996-12-31,1.42,1996,4,000899
1997-06-30,False,1997,2,000899
1997-12-31,4.97,1997,4,000899
1998-06-30,1.71,1998,2,000899
1998-12-31,2.46,1998,4,000899
1999-06-30,3.44,1999,2,000899
1999-12-31,3.81,1999,4,000899
2000-06-30,1.76,2000,2,000899
2000-12-31,5.67,2000,4,000899
2001-06-30,6.26,2001,2,000899
2001-12-31,4.65,2001,4,000899
2002-03-31,5.71,2002,1,000899
2002-06-30,8.63,2002,2,000899
2002-09-30,8.65,2002,3,000899
2002-12-31,3.82,2002,4,000899
2003-03-31,False,2003,1,000899
2003-06-30,6.08,2003,2,000899
2003-09-30,False,2003,3,000899
2003-12-31,6.14,2003,4,000899
2004-03-31,False,2004,1,000899
2004-06-30,3.04,2004,2,000899
2004-09-30,3.52,2004,3,000899
2004-12-31,3.52,2004,4,000899
2005-03-31,3.74,2005,1,000899
2005-06-30,4.01,2005,2,000899
2005-09-30,4.40,2005,3,000899
2005-12-31,3.16,2005,4,000899
2006-03-31,False,2006,1,000899
2006-06-30,2.84,2006,2,000899
2006-09-30,2.07,2006,3,000899
2006-12-31,1.01,2006,4,000899
2007-03-31,1.12,2007,1,000899
2007-06-30,1.14,2007,2,000899
2007-09-30,1.27,2007,3,000899
2007-12-31,0.90,2007,4,000899
2008-03-31,0.84,2008,1,000899
2008-06-30,0.44,2008,2,000899
2008-09-30,0.51,2008,3,000899
2008-12-31,0.75,2008,4,000899
2009-03-31,0.75,2009,1,000899
2009-06-30,0.79,2009,2,000899
2009-09-30,0.79,2009,3,000899
2009-12-31,0.67,2009,4,000899
2010-03-31,0.67,2010,1,000899
2010-06-30,0.66,2010,2,000899
2010-09-30,0.65,2010,3,000899
2010-12-31,0.52,2010,4,000899
2011-03-31,0.52,2011,1,000899
2011-06-30,0.54,2011,2,000899
2011-09-30,0.53,2011,3,000899
2011-12-31,0.49,2011,4,000899
2012-03-31,0.46,2012,1,000899
2012-06-30,0.49,2012,2,000899
2012-09-30,0.40,2012,3,000899
2012-12-31,0.33,2012,4,000899
2013-03-31,0.36,2013,1,000899
2013-06-30,0.33,2013,2,000899
2013-09-30,0.39,2013,3,000899
2013-12-31,0.33,2013,4,000899
2014-03-31,0.38,2014,1,000899
2014-06-30,0.35,2014,2,000899
2014-09-30,0.45,2014,3,000899
2014-12-31,0.37,2014,4,000899
2015-03-31,0.42,2015,1,000899
2015-06-30,0.38,2015,2,000899
2015-09-30,0.46,2015,3,000899
2015-12-31,0.39,2015,4,000899
2016-03-31,1.77,2016,1,000899
2016-06-30,1.49,2016,2,000899
2016-09-30,1.34,2016,3,000899
2016-12-31,1.07,2016,4,000899
2017-03-31,1.13,2017,1,000899
2017-06-30,0.97,2017,2,000899
2017-09-30,0.98,2017,3,000899
2017-12-31,0.87,2017,4,000899
2018-03-31,0.79,2018,1,000899
2018-06-30,0.78,2018,2,000899
2018-09-30,0.82,2018,3,000899
2018-12-31,0.73,2018,4,000899
2019-03-31,0.78,2019,1,000899
2019-06-30,0.65,2019,2,000899
2019-09-30,0.68,2019,3,000899
2019-12-31,0.64,2019,4,000899
2020-03-31,0.74,2020,1,000899
2020-06-30,0.90,2020,2,000899
2020-09-30,0.90,2020,3,000899
2020-12-31,0.88,2020,4,000899
2021-03-31,0.79,2021,1,000899
2021-06-30,0.80,2021,2,000899
2021-09-30,0.83,2021,3,000899
2021-12-31,0.70,2021,4,000899
2022-03-31,0.70,2022,1,000899
2022-06-30,1.11,2022,2,000899
2022-09-30,1.22,2022,3,000899
2022-12-31,0.76,2022,4,000899
2023-03-31,1.08,2023,1,000899
2023-06-30,1.18,2023,2,000899
2023-09-30,1.40,2023,3,000899
2023-12-31,0.92,2023,4,000899
2024-03-31,1.01,2024,1,000899
2024-06-30,1.23,2024,2,000899
2024-09-30,1.27,2024,3,000899
2024-12-31,0.88,2024,4,000899
2025-03-31,0.60,2025,1,000899
2025-06-30,0.54,2025,2,000899
2025-09-30,0.57,2025,3,000899
2025-12-31,0.57,2025,4,000899
2026-03-31,0.69,2026,1,000899
