report_date,current_ratio_th,year,quarter,code
1996-12-31,0.92,1996,4,600197
1997-12-31,1.06,1997,4,600197
1998-12-31,1.37,1998,4,600197
1999-12-31,2.43,1999,4,600197
2000-06-30,2.88,2000,2,600197
2000-12-31,2.49,2000,4,600197
2001-06-30,2.24,2001,2,600197
2001-12-31,2.34,2001,4,600197
2002-03-31,2.85,2002,1,600197
2002-06-30,2.65,2002,2,600197
2002-09-30,2.74,2002,3,600197
2002-12-31,1.88,2002,4,600197
2003-03-31,1.71,2003,1,600197
2003-06-30,1.72,2003,2,600197
2003-09-30,1.73,2003,3,600197
2003-12-31,1.93,2003,4,600197
2004-03-31,1.92,2004,1,600197
2004-06-30,1.50,2004,2,600197
2004-09-30,1.65,2004,3,600197
2004-12-31,1.87,2004,4,600197
2005-03-31,2.35,2005,1,600197
2005-06-30,1.74,2005,2,600197
2005-09-30,1.88,2005,3,600197
2005-12-31,1.89,2005,4,600197
2006-03-31,2.13,2006,1,600197
2006-06-30,1.99,2006,2,600197
2006-09-30,2.10,2006,3,600197
2006-12-31,2.74,2006,4,600197
2007-03-31,3.67,2007,1,600197
2007-06-30,2.52,2007,2,600197
2007-09-30,2.64,2007,3,600197
2007-12-31,2.78,2007,4,600197
2008-03-31,2.75,2008,1,600197
2008-06-30,3.18,2008,2,600197
2008-09-30,3.78,2008,3,600197
2008-12-31,2.54,2008,4,600197
2009-03-31,2.65,2009,1,600197
2009-06-30,2.96,2009,2,600197
2009-09-30,2.58,2009,3,600197
2009-12-31,2.10,2009,4,600197
2010-03-31,2.89,2010,1,600197
2010-06-30,2.51,2010,2,600197
2010-09-30,2.18,2010,3,600197
2010-12-31,1.56,2010,4,600197
2011-03-31,1.78,2011,1,600197
2011-06-30,1.43,2011,2,600197
2011-09-30,1.22,2011,3,600197
2011-12-31,1.05,2011,4,600197
2012-03-31,1.13,2012,1,600197
2012-06-30,1.03,2012,2,600197
2012-09-30,1.01,2012,3,600197
2012-12-31,0.93,2012,4,600197
2013-03-31,0.99,2013,1,600197
2013-06-30,1.10,2013,2,600197
2013-09-30,1.08,2013,3,600197
2013-12-31,2.25,2013,4,600197
2014-03-31,2.82,2014,1,600197
2014-06-30,2.76,2014,2,600197
2014-09-30,3.68,2014,3,600197
2014-12-31,2.70,2014,4,600197
2015-03-31,3.53,2015,1,600197
2015-06-30,3.11,2015,2,600197
2015-09-30,3.60,2015,3,600197
2015-12-31,3.17,2015,4,600197
2016-03-31,3.71,2016,1,600197
2016-06-30,3.94,2016,2,600197
2016-09-30,3.80,2016,3,600197
2016-12-31,2.93,2016,4,600197
2017-03-31,4.03,2017,1,600197
2017-06-30,4.48,2017,2,600197
2017-09-30,4.00,2017,3,600197
2017-12-31,3.06,2017,4,600197
2018-03-31,3.18,2018,1,600197
2018-06-30,4.46,2018,2,600197
2018-09-30,4.14,2018,3,600197
2018-12-31,3.30,2018,4,600197
2019-03-31,5.31,2019,1,600197
2019-06-30,5.54,2019,2,600197
2019-09-30,4.73,2019,3,600197
2019-12-31,4.04,2019,4,600197
2020-03-31,5.43,2020,1,600197
2020-06-30,4.37,2020,2,600197
2020-09-30,4.66,2020,3,600197
2020-12-31,3.81,2020,4,600197
2021-03-31,4.30,2021,1,600197
2021-06-30,4.24,2021,2,600197
2021-09-30,3.44,2021,3,600197
2021-12-31,3.09,2021,4,600197
2022-03-31,3.78,2022,1,600197
2022-06-30,3.76,2022,2,600197
2022-09-30,3.09,2022,3,600197
2022-12-31,3.53,2022,4,600197
2023-03-31,3.39,2023,1,600197
2023-06-30,4.05,2023,2,600197
2023-09-30,3.73,2023,3,600197
2023-12-31,3.27,2023,4,600197
2024-03-31,3.29,2024,1,600197
2024-06-30,3.18,2024,2,600197
2024-09-30,3.04,2024,3,600197
2024-12-31,3.29,2024,4,600197
2025-03-31,2.41,2025,1,600197
2025-06-30,2.01,2025,2,600197
2025-09-30,1.81,2025,3,600197
2025-12-31,1.73,2025,4,600197
2026-03-31,2.13,2026,1,600197
