report_date,current_ratio_th,year,quarter,code
2006-12-31,2.28,2006,4,002399
2007-12-31,7.56,2007,4,002399
2008-12-31,2.76,2008,4,002399
2009-03-31,False,2009,1,002399
2009-06-30,4.71,2009,2,002399
2009-09-30,False,2009,3,002399
2009-12-31,5.45,2009,4,002399
2010-03-31,9.75,2010,1,002399
2010-06-30,116.22,2010,2,002399
2010-09-30,678.80,2010,3,002399
2010-12-31,86.85,2010,4,002399
2011-03-31,158.34,2011,1,002399
2011-06-30,52.69,2011,2,002399
2011-09-30,76.20,2011,3,002399
2011-12-31,190.87,2011,4,002399
2012-03-31,117.15,2012,1,002399
2012-06-30,97.31,2012,2,002399
2012-09-30,141.31,2012,3,002399
2012-12-31,45.18,2012,4,002399
2013-03-31,88.19,2013,1,002399
2013-06-30,91.33,2013,2,002399
2013-09-30,155.60,2013,3,002399
2013-12-31,54.37,2013,4,002399
2014-03-31,95.06,2014,1,002399
2014-06-30,7.84,2014,2,002399
2014-09-30,11.40,2014,3,002399
2014-12-31,36.28,2014,4,002399
2015-03-31,31.41,2015,1,002399
2015-06-30,35.22,2015,2,002399
2015-09-30,34.17,2015,3,002399
2015-12-31,7.04,2015,4,002399
2016-03-31,7.03,2016,1,002399
2016-06-30,3.37,2016,2,002399
2016-09-30,3.04,2016,3,002399
2016-12-31,3.24,2016,4,002399
2017-03-31,3.27,2017,1,002399
2017-06-30,2.77,2017,2,002399
2017-09-30,2.60,2017,3,002399
2017-12-31,1.89,2017,4,002399
2018-03-31,2.10,2018,1,002399
2018-06-30,1.55,2018,2,002399
2018-09-30,1.21,2018,3,002399
2018-12-31,1.24,2018,4,002399
2019-03-31,1.22,2019,1,002399
2019-06-30,1.07,2019,2,002399
2019-09-30,1.01,2019,3,002399
2019-12-31,1.21,2019,4,002399
2020-03-31,1.36,2020,1,002399
2020-06-30,1.45,2020,2,002399
2020-09-30,2.36,2020,3,002399
2020-12-31,2.53,2020,4,002399
2021-03-31,2.78,2021,1,002399
2021-06-30,2.82,2021,2,002399
2021-09-30,2.74,2021,3,002399
2021-12-31,2.25,2021,4,002399
2022-03-31,2.07,2022,1,002399
2022-06-30,1.82,2022,2,002399
2022-09-30,2.06,2022,3,002399
2022-12-31,2.22,2022,4,002399
2023-03-31,2.41,2023,1,002399
2023-06-30,2.27,2023,2,002399
2023-09-30,2.37,2023,3,002399
2023-12-31,2.13,2023,4,002399
2024-03-31,2.26,2024,1,002399
2024-06-30,2.39,2024,2,002399
2024-09-30,2.39,2024,3,002399
2024-12-31,2.60,2024,4,002399
2025-03-31,2.55,2025,1,002399
2025-06-30,2.29,2025,2,002399
2025-09-30,2.39,2025,3,002399
2025-12-31,2.31,2025,4,002399
2026-03-31,2.15,2026,1,002399
