report_date,current_ratio_th,year,quarter,code
1993-12-31,1.12,1993,4,600774
1994-12-31,0.64,1994,4,600774
1995-12-31,0.79,1995,4,600774
1996-06-30,0.59,1996,2,600774
1996-12-31,0.68,1996,4,600774
1997-06-30,1.09,1997,2,600774
1997-12-31,1.03,1997,4,600774
1998-06-30,1.11,1998,2,600774
1998-12-31,0.92,1998,4,600774
1999-06-30,0.88,1999,2,600774
1999-12-31,0.96,1999,4,600774
2000-06-30,0.84,2000,2,600774
2000-12-31,0.88,2000,4,600774
2001-06-30,0.92,2001,2,600774
2001-12-31,0.45,2001,4,600774
2002-03-31,0.44,2002,1,600774
2002-06-30,0.41,2002,2,600774
2002-09-30,0.50,2002,3,600774
2002-12-31,0.64,2002,4,600774
2003-03-31,0.60,2003,1,600774
2003-06-30,0.59,2003,2,600774
2003-09-30,0.53,2003,3,600774
2003-12-31,0.22,2003,4,600774
2004-03-31,0.22,2004,1,600774
2004-06-30,0.21,2004,2,600774
2004-09-30,0.18,2004,3,600774
2004-12-31,0.15,2004,4,600774
2005-03-31,0.17,2005,1,600774
2005-06-30,0.16,2005,2,600774
2005-09-30,0.18,2005,3,600774
2005-12-31,0.17,2005,4,600774
2006-03-31,0.18,2006,1,600774
2006-06-30,0.18,2006,2,600774
2006-09-30,0.17,2006,3,600774
2006-12-31,0.19,2006,4,600774
2007-03-31,0.16,2007,1,600774
2007-06-30,0.17,2007,2,600774
2007-09-30,0.20,2007,3,600774
2007-12-31,0.25,2007,4,600774
2008-03-31,0.23,2008,1,600774
2008-06-30,0.19,2008,2,600774
2008-09-30,0.20,2008,3,600774
2008-12-31,0.17,2008,4,600774
2009-03-31,0.15,2009,1,600774
2009-06-30,0.16,2009,2,600774
2009-09-30,0.15,2009,3,600774
2009-12-31,0.20,2009,4,600774
2010-03-31,0.20,2010,1,600774
2010-06-30,0.19,2010,2,600774
2010-09-30,0.20,2010,3,600774
2010-12-31,0.26,2010,4,600774
2011-03-31,0.24,2011,1,600774
2011-06-30,0.20,2011,2,600774
2011-09-30,0.21,2011,3,600774
2011-12-31,0.28,2011,4,600774
2012-03-31,0.25,2012,1,600774
2012-06-30,0.26,2012,2,600774
2012-09-30,0.23,2012,3,600774
2012-12-31,0.24,2012,4,600774
2013-03-31,0.25,2013,1,600774
2013-06-30,0.23,2013,2,600774
2013-09-30,0.24,2013,3,600774
2013-12-31,0.19,2013,4,600774
2014-03-31,0.16,2014,1,600774
2014-06-30,0.22,2014,2,600774
2014-09-30,0.16,2014,3,600774
2014-12-31,0.21,2014,4,600774
2015-03-31,0.19,2015,1,600774
2015-06-30,0.19,2015,2,600774
2015-09-30,0.21,2015,3,600774
2015-12-31,0.17,2015,4,600774
2016-03-31,0.13,2016,1,600774
2016-06-30,0.15,2016,2,600774
2016-09-30,0.18,2016,3,600774
2016-12-31,0.22,2016,4,600774
2017-03-31,0.15,2017,1,600774
2017-06-30,0.15,2017,2,600774
2017-09-30,0.15,2017,3,600774
2017-12-31,0.19,2017,4,600774
2018-03-31,0.18,2018,1,600774
2018-06-30,0.18,2018,2,600774
2018-09-30,0.20,2018,3,600774
2018-12-31,0.19,2018,4,600774
2019-03-31,0.15,2019,1,600774
2019-06-30,0.19,2019,2,600774
2019-09-30,0.14,2019,3,600774
2019-12-31,0.26,2019,4,600774
2020-03-31,0.31,2020,1,600774
2020-06-30,0.28,2020,2,600774
2020-09-30,0.33,2020,3,600774
2020-12-31,0.52,2020,4,600774
2021-03-31,0.47,2021,1,600774
2021-06-30,0.58,2021,2,600774
2021-09-30,1.28,2021,3,600774
2021-12-31,0.59,2021,4,600774
2022-03-31,0.78,2022,1,600774
2022-06-30,0.77,2022,2,600774
2022-09-30,0.72,2022,3,600774
2022-12-31,0.54,2022,4,600774
2023-03-31,0.68,2023,1,600774
2023-06-30,0.63,2023,2,600774
2023-09-30,0.60,2023,3,600774
2023-12-31,0.49,2023,4,600774
2024-03-31,0.49,2024,1,600774
2024-06-30,0.43,2024,2,600774
2024-09-30,0.44,2024,3,600774
2024-12-31,0.44,2024,4,600774
2025-03-31,0.46,2025,1,600774
2025-06-30,0.42,2025,2,600774
2025-09-30,0.47,2025,3,600774
2025-12-31,0.46,2025,4,600774
2026-03-31,0.45,2026,1,600774
