report_date,current_ratio_th,year,quarter,code
1993-12-31,1.70,1993,4,000596
1994-12-31,1.67,1994,4,000596
1995-12-31,1.31,1995,4,000596
1996-06-30,1.95,1996,2,000596
1996-12-31,1.67,1996,4,000596
1997-06-30,2.20,1997,2,000596
1997-12-31,1.85,1997,4,000596
1998-06-30,2.12,1998,2,000596
1998-12-31,1.94,1998,4,000596
1999-06-30,2.34,1999,2,000596
1999-12-31,2.32,1999,4,000596
2000-06-30,2.47,2000,2,000596
2000-12-31,2.27,2000,4,000596
2001-06-30,2.11,2001,2,000596
2001-12-31,2.52,2001,4,000596
2002-03-31,2.72,2002,1,000596
2002-06-30,3.15,2002,2,000596
2002-09-30,3.27,2002,3,000596
2002-12-31,2.71,2002,4,000596
2003-03-31,3.01,2003,1,000596
2003-06-30,3.56,2003,2,000596
2003-09-30,3.59,2003,3,000596
2003-12-31,2.42,2003,4,000596
2004-03-31,3.34,2004,1,000596
2004-06-30,3.21,2004,2,000596
2004-09-30,2.97,2004,3,000596
2004-12-31,1.63,2004,4,000596
2005-03-31,1.60,2005,1,000596
2005-06-30,1.80,2005,2,000596
2005-09-30,False,2005,3,000596
2005-12-31,1.71,2005,4,000596
2006-03-31,1.79,2006,1,000596
2006-06-30,1.73,2006,2,000596
2006-09-30,1.63,2006,3,000596
2006-12-31,1.56,2006,4,000596
2007-03-31,1.56,2007,1,000596
2007-06-30,1.65,2007,2,000596
2007-09-30,1.66,2007,3,000596
2007-12-31,1.69,2007,4,000596
2008-03-31,1.71,2008,1,000596
2008-06-30,1.66,2008,2,000596
2008-09-30,1.63,2008,3,000596
2008-12-31,1.52,2008,4,000596
2009-03-31,1.67,2009,1,000596
2009-06-30,1.46,2009,2,000596
2009-09-30,1.28,2009,3,000596
2009-12-31,1.59,2009,4,000596
2010-03-31,1.61,2010,1,000596
2010-06-30,1.60,2010,2,000596
2010-09-30,1.54,2010,3,000596
2010-12-31,1.60,2010,4,000596
2011-03-31,1.64,2011,1,000596
2011-06-30,1.63,2011,2,000596
2011-09-30,2.48,2011,3,000596
2011-12-31,2.34,2011,4,000596
2012-03-31,2.70,2012,1,000596
2012-06-30,2.73,2012,2,000596
2012-09-30,2.25,2012,3,000596
2012-12-31,1.91,2012,4,000596
2013-03-31,2.04,2013,1,000596
2013-06-30,2.08,2013,2,000596
2013-09-30,1.93,2013,3,000596
2013-12-31,1.82,2013,4,000596
2014-03-31,1.93,2014,1,000596
2014-06-30,1.91,2014,2,000596
2014-09-30,1.83,2014,3,000596
2014-12-31,1.83,2014,4,000596
2015-03-31,1.84,2015,1,000596
2015-06-30,1.83,2015,2,000596
2015-09-30,1.89,2015,3,000596
2015-12-31,2.02,2015,4,000596
2016-03-31,1.87,2016,1,000596
2016-06-30,1.66,2016,2,000596
2016-09-30,1.71,2016,3,000596
2016-12-31,1.79,2016,4,000596
2017-03-31,1.66,2017,1,000596
2017-06-30,1.67,2017,2,000596
2017-09-30,1.73,2017,3,000596
2017-12-31,1.95,2017,4,000596
2018-03-31,1.95,2018,1,000596
2018-06-30,1.90,2018,2,000596
2018-09-30,1.82,2018,3,000596
2018-12-31,2.10,2018,4,000596
2019-03-31,2.24,2019,1,000596
2019-06-30,2.38,2019,2,000596
2019-09-30,2.17,2019,3,000596
2019-12-31,2.48,2019,4,000596
2020-03-31,2.34,2020,1,000596
2020-06-30,2.18,2020,2,000596
2020-09-30,2.46,2020,3,000596
2020-12-31,2.57,2020,4,000596
2021-03-31,2.21,2021,1,000596
2021-06-30,3.03,2021,2,000596
2021-09-30,2.74,2021,3,000596
2021-12-31,2.64,2021,4,000596
2022-03-31,2.12,2022,1,000596
2022-06-30,2.18,2022,2,000596
2022-09-30,2.09,2022,3,000596
2022-12-31,2.23,2022,4,000596
2023-03-31,1.89,2023,1,000596
2023-06-30,1.97,2023,2,000596
2023-09-30,2.03,2023,3,000596
2023-12-31,2.06,2023,4,000596
2024-03-31,1.96,2024,1,000596
2024-06-30,2.10,2024,2,000596
2024-09-30,2.13,2024,3,000596
2024-12-31,2.01,2024,4,000596
2025-03-31,2.11,2025,1,000596
2025-06-30,2.30,2025,2,000596
2025-09-30,2.38,2025,3,000596
2025-12-31,2.34,2025,4,000596
2026-03-31,2.30,2026,1,000596
