report_date,current_ratio_th,year,quarter,code
2014-12-31,0.84,2014,4,301160
2015-06-30,False,2015,2,301160
2015-12-31,1.26,2015,4,301160
2016-06-30,1.37,2016,2,301160
2016-12-31,1.53,2016,4,301160
2017-06-30,1.66,2017,2,301160
2017-12-31,1.71,2017,4,301160
2018-06-30,1.55,2018,2,301160
2018-12-31,2.28,2018,4,301160
2019-12-31,1.76,2019,4,301160
2020-03-31,1.68,2020,1,301160
2020-06-30,False,2020,2,301160
2020-09-30,1.87,2020,3,301160
2020-12-31,1.81,2020,4,301160
2021-03-31,False,2021,1,301160
2021-06-30,1.94,2021,2,301160
2021-09-30,False,2021,3,301160
2021-12-31,2.12,2021,4,301160
2022-03-31,2.28,2022,1,301160
2022-06-30,3.98,2022,2,301160
2022-09-30,3.26,2022,3,301160
2022-12-31,4.00,2022,4,301160
2023-03-31,5.14,2023,1,301160
2023-06-30,6.08,2023,2,301160
2023-09-30,4.73,2023,3,301160
2023-12-31,4.64,2023,4,301160
2024-03-31,5.78,2024,1,301160
2024-06-30,4.80,2024,2,301160
2024-09-30,4.30,2024,3,301160
2024-12-31,4.69,2024,4,301160
2025-03-31,5.41,2025,1,301160
2025-06-30,3.80,2025,2,301160
2025-09-30,4.16,2025,3,301160
2025-12-31,4.48,2025,4,301160
2026-03-31,4.60,2026,1,301160
