report_date,current_ratio_th,year,quarter,code
2018-12-31,1.12,2018,4,603211
2019-12-31,1.15,2019,4,603211
2020-12-31,1.17,2020,4,603211
2021-03-31,False,2021,1,603211
2021-06-30,1.14,2021,2,603211
2021-09-30,False,2021,3,603211
2021-12-31,1.14,2021,4,603211
2022-03-31,1.17,2022,1,603211
2022-06-30,1.18,2022,2,603211
2022-09-30,1.76,2022,3,603211
2022-12-31,1.77,2022,4,603211
2023-03-31,1.83,2023,1,603211
2023-06-30,1.63,2023,2,603211
2023-09-30,1.53,2023,3,603211
2023-12-31,1.49,2023,4,603211
2024-03-31,1.50,2024,1,603211
2024-06-30,1.25,2024,2,603211
2024-09-30,1.20,2024,3,603211
2024-12-31,1.18,2024,4,603211
2025-03-31,1.21,2025,1,603211
2025-06-30,1.22,2025,2,603211
2025-09-30,1.25,2025,3,603211
2025-12-31,1.14,2025,4,603211
2026-03-31,1.08,2026,1,603211
