report_date,current_ratio_th,year,quarter,code
2013-12-31,1.98,2013,4,300705
2014-06-30,False,2014,2,300705
2014-12-31,2.57,2014,4,300705
2015-06-30,3.23,2015,2,300705
2015-12-31,2.92,2015,4,300705
2016-03-31,3.16,2016,1,300705
2016-06-30,2.78,2016,2,300705
2016-09-30,False,2016,3,300705
2016-12-31,3.25,2016,4,300705
2017-03-31,False,2017,1,300705
2017-06-30,3.19,2017,2,300705
2017-09-30,5.37,2017,3,300705
2017-12-31,6.49,2017,4,300705
2018-03-31,5.48,2018,1,300705
2018-06-30,4.03,2018,2,300705
2018-09-30,3.69,2018,3,300705
2018-12-31,2.97,2018,4,300705
2019-03-31,3.57,2019,1,300705
2019-06-30,2.53,2019,2,300705
2019-09-30,2.18,2019,3,300705
2019-12-31,2.26,2019,4,300705
2020-03-31,2.73,2020,1,300705
2020-06-30,2.90,2020,2,300705
2020-09-30,3.43,2020,3,300705
2020-12-31,2.78,2020,4,300705
2021-03-31,2.68,2021,1,300705
2021-06-30,3.67,2021,2,300705
2021-09-30,3.32,2021,3,300705
2021-12-31,2.75,2021,4,300705
2022-03-31,3.04,2022,1,300705
2022-06-30,2.82,2022,2,300705
2022-09-30,3.00,2022,3,300705
2022-12-31,2.72,2022,4,300705
2023-03-31,2.94,2023,1,300705
2023-06-30,3.06,2023,2,300705
2023-09-30,4.12,2023,3,300705
2023-12-31,3.44,2023,4,300705
2024-03-31,4.15,2024,1,300705
2024-06-30,3.99,2024,2,300705
2024-09-30,4.23,2024,3,300705
2024-12-31,4.09,2024,4,300705
2025-03-31,5.68,2025,1,300705
2025-06-30,4.78,2025,2,300705
2025-09-30,4.81,2025,3,300705
2025-12-31,3.64,2025,4,300705
2026-03-31,3.73,2026,1,300705
