report_date,current_ratio_th,year,quarter,code
1994-12-31,1.08,1994,4,000722
1995-12-31,1.14,1995,4,000722
1996-12-31,0.89,1996,4,000722
1997-06-30,1.54,1997,2,000722
1997-12-31,1.72,1997,4,000722
1998-06-30,1.63,1998,2,000722
1998-12-31,2.14,1998,4,000722
1999-06-30,1.94,1999,2,000722
1999-12-31,2.05,1999,4,000722
2000-06-30,1.62,2000,2,000722
2000-12-31,1.10,2000,4,000722
2001-06-30,1.03,2001,2,000722
2001-12-31,1.07,2001,4,000722
2002-03-31,1.07,2002,1,000722
2002-06-30,1.02,2002,2,000722
2002-09-30,0.92,2002,3,000722
2002-12-31,1.15,2002,4,000722
2003-03-31,1.15,2003,1,000722
2003-06-30,1.15,2003,2,000722
2003-09-30,1.14,2003,3,000722
2003-12-31,1.08,2003,4,000722
2004-03-31,1.13,2004,1,000722
2004-06-30,1.71,2004,2,000722
2004-09-30,1.25,2004,3,000722
2004-12-31,0.95,2004,4,000722
2005-03-31,1.22,2005,1,000722
2005-06-30,1.14,2005,2,000722
2005-09-30,False,2005,3,000722
2005-12-31,0.71,2005,4,000722
2006-03-31,0.93,2006,1,000722
2006-06-30,0.93,2006,2,000722
2006-09-30,1.27,2006,3,000722
2006-12-31,0.75,2006,4,000722
2007-03-31,0.74,2007,1,000722
2007-06-30,0.69,2007,2,000722
2007-09-30,0.81,2007,3,000722
2007-12-31,0.57,2007,4,000722
2008-03-31,0.57,2008,1,000722
2008-06-30,0.54,2008,2,000722
2008-09-30,0.57,2008,3,000722
2008-12-31,0.77,2008,4,000722
2009-03-31,0.71,2009,1,000722
2009-06-30,0.65,2009,2,000722
2009-09-30,0.77,2009,3,000722
2009-12-31,0.66,2009,4,000722
2010-03-31,0.61,2010,1,000722
2010-06-30,0.59,2010,2,000722
2010-09-30,0.55,2010,3,000722
2010-12-31,4.43,2010,4,000722
2011-03-31,3.72,2011,1,000722
2011-06-30,4.79,2011,2,000722
2011-09-30,6.55,2011,3,000722
2011-12-31,9.64,2011,4,000722
2012-03-31,8.04,2012,1,000722
2012-06-30,7.65,2012,2,000722
2012-09-30,8.22,2012,3,000722
2012-12-31,12.85,2012,4,000722
2013-03-31,12.37,2013,1,000722
2013-06-30,6.47,2013,2,000722
2013-09-30,1.08,2013,3,000722
2013-12-31,0.76,2013,4,000722
2014-03-31,0.96,2014,1,000722
2014-06-30,1.13,2014,2,000722
2014-09-30,1.82,2014,3,000722
2014-12-31,2.04,2014,4,000722
2015-03-31,8.02,2015,1,000722
2015-06-30,9.64,2015,2,000722
2015-09-30,8.25,2015,3,000722
2015-12-31,10.11,2015,4,000722
2016-03-31,7.15,2016,1,000722
2016-06-30,10.80,2016,2,000722
2016-09-30,14.53,2016,3,000722
2016-12-31,12.89,2016,4,000722
2017-03-31,13.32,2017,1,000722
2017-06-30,12.59,2017,2,000722
2017-09-30,13.59,2017,3,000722
2017-12-31,12.12,2017,4,000722
2018-03-31,12.99,2018,1,000722
2018-06-30,11.97,2018,2,000722
2018-09-30,13.88,2018,3,000722
2018-12-31,12.12,2018,4,000722
2019-03-31,13.26,2019,1,000722
2019-06-30,12.33,2019,2,000722
2019-09-30,21.91,2019,3,000722
2019-12-31,24.62,2019,4,000722
2020-03-31,21.59,2020,1,000722
2020-06-30,19.40,2020,2,000722
2020-09-30,24.02,2020,3,000722
2020-12-31,11.36,2020,4,000722
2021-03-31,12.87,2021,1,000722
2021-06-30,9.89,2021,2,000722
2021-09-30,11.35,2021,3,000722
2021-12-31,10.44,2021,4,000722
2022-03-31,13.71,2022,1,000722
2022-06-30,17.13,2022,2,000722
2022-09-30,12.08,2022,3,000722
2022-12-31,7.05,2022,4,000722
2023-03-31,8.12,2023,1,000722
2023-06-30,8.47,2023,2,000722
2023-09-30,10.05,2023,3,000722
2023-12-31,10.50,2023,4,000722
2024-03-31,9.05,2024,1,000722
2024-06-30,9.67,2024,2,000722
2024-09-30,9.25,2024,3,000722
2024-12-31,8.54,2024,4,000722
2025-03-31,7.80,2025,1,000722
2025-06-30,8.32,2025,2,000722
2025-09-30,9.12,2025,3,000722
2025-12-31,8.96,2025,4,000722
2026-03-31,9.78,2026,1,000722
