report_date,current_ratio_th,year,quarter,code
2016-12-31,14.21,2016,4,688233
2017-12-31,7.33,2017,4,688233
2018-09-30,False,2018,3,688233
2018-12-31,10.50,2018,4,688233
2019-03-31,False,2019,1,688233
2019-06-30,10.15,2019,2,688233
2019-09-30,11.43,2019,3,688233
2019-12-31,15.34,2019,4,688233
2020-03-31,115.27,2020,1,688233
2020-06-30,29.28,2020,2,688233
2020-09-30,96.71,2020,3,688233
2020-12-31,8.27,2020,4,688233
2021-03-31,7.84,2021,1,688233
2021-06-30,13.18,2021,2,688233
2021-09-30,44.35,2021,3,688233
2021-12-31,20.29,2021,4,688233
2022-03-31,30.63,2022,1,688233
2022-06-30,10.19,2022,2,688233
2022-09-30,13.06,2022,3,688233
2022-12-31,8.59,2022,4,688233
2023-03-31,10.92,2023,1,688233
2023-06-30,8.68,2023,2,688233
2023-09-30,11.63,2023,3,688233
2023-12-31,11.86,2023,4,688233
2024-03-31,13.12,2024,1,688233
2024-06-30,11.56,2024,2,688233
2024-09-30,10.91,2024,3,688233
2024-12-31,11.43,2024,4,688233
2025-03-31,13.36,2025,1,688233
2025-06-30,12.11,2025,2,688233
2025-09-30,14.60,2025,3,688233
2025-12-31,19.73,2025,4,688233
2026-03-31,24.99,2026,1,688233
