report_date,current_ratio_th,year,quarter,code
2000-12-31,1.64,2000,4,600575
2001-12-31,0.85,2001,4,600575
2002-06-30,False,2002,2,600575
2002-09-30,False,2002,3,600575
2002-12-31,0.80,2002,4,600575
2003-03-31,10.67,2003,1,600575
2003-06-30,13.76,2003,2,600575
2003-09-30,15.05,2003,3,600575
2003-12-31,14.36,2003,4,600575
2004-03-31,15.80,2004,1,600575
2004-06-30,12.48,2004,2,600575
2004-09-30,4.67,2004,3,600575
2004-12-31,7.08,2004,4,600575
2005-03-31,7.82,2005,1,600575
2005-06-30,6.26,2005,2,600575
2005-09-30,5.85,2005,3,600575
2005-12-31,4.73,2005,4,600575
2006-03-31,5.44,2006,1,600575
2006-06-30,5.00,2006,2,600575
2006-09-30,4.92,2006,3,600575
2006-12-31,4.13,2006,4,600575
2007-03-31,4.29,2007,1,600575
2007-06-30,3.41,2007,2,600575
2007-09-30,2.44,2007,3,600575
2007-12-31,3.25,2007,4,600575
2008-03-31,5.35,2008,1,600575
2008-06-30,3.95,2008,2,600575
2008-09-30,2.19,2008,3,600575
2008-12-31,1.32,2008,4,600575
2009-03-31,1.32,2009,1,600575
2009-06-30,1.11,2009,2,600575
2009-09-30,0.90,2009,3,600575
2009-12-31,1.30,2009,4,600575
2010-03-31,1.19,2010,1,600575
2010-06-30,1.07,2010,2,600575
2010-09-30,1.52,2010,3,600575
2010-12-31,1.03,2010,4,600575
2011-03-31,1.03,2011,1,600575
2011-06-30,1.05,2011,2,600575
2011-09-30,1.04,2011,3,600575
2011-12-31,1.05,2011,4,600575
2012-03-31,1.04,2012,1,600575
2012-06-30,1.15,2012,2,600575
2012-09-30,1.14,2012,3,600575
2012-12-31,1.05,2012,4,600575
2013-03-31,1.15,2013,1,600575
2013-06-30,1.14,2013,2,600575
2013-09-30,1.13,2013,3,600575
2013-12-31,1.12,2013,4,600575
2014-03-31,1.12,2014,1,600575
2014-06-30,1.12,2014,2,600575
2014-09-30,1.65,2014,3,600575
2014-12-31,1.38,2014,4,600575
2015-03-31,1.45,2015,1,600575
2015-06-30,1.70,2015,2,600575
2015-09-30,2.00,2015,3,600575
2015-12-31,3.42,2015,4,600575
2016-03-31,3.64,2016,1,600575
2016-06-30,0.84,2016,2,600575
2016-09-30,0.88,2016,3,600575
2016-12-31,0.71,2016,4,600575
2017-03-31,0.78,2017,1,600575
2017-06-30,1.00,2017,2,600575
2017-09-30,1.10,2017,3,600575
2017-12-31,0.79,2017,4,600575
2018-03-31,0.83,2018,1,600575
2018-06-30,0.95,2018,2,600575
2018-09-30,1.05,2018,3,600575
2018-12-31,0.96,2018,4,600575
2019-03-31,0.97,2019,1,600575
2019-06-30,1.56,2019,2,600575
2019-09-30,1.34,2019,3,600575
2019-12-31,0.93,2019,4,600575
2020-03-31,0.97,2020,1,600575
2020-06-30,0.91,2020,2,600575
2020-09-30,0.99,2020,3,600575
2020-12-31,0.94,2020,4,600575
2021-03-31,1.08,2021,1,600575
2021-06-30,1.12,2021,2,600575
2021-09-30,1.18,2021,3,600575
2021-12-31,1.06,2021,4,600575
2022-03-31,1.14,2022,1,600575
2022-06-30,1.16,2022,2,600575
2022-09-30,1.19,2022,3,600575
2022-12-31,1.24,2022,4,600575
2023-03-31,1.19,2023,1,600575
2023-06-30,1.28,2023,2,600575
2023-09-30,1.33,2023,3,600575
2023-12-31,0.99,2023,4,600575
2024-03-31,1.13,2024,1,600575
2024-06-30,1.06,2024,2,600575
2024-09-30,1.17,2024,3,600575
2024-12-31,1.18,2024,4,600575
2025-03-31,1.30,2025,1,600575
2025-06-30,1.02,2025,2,600575
2025-09-30,1.07,2025,3,600575
2025-12-31,0.78,2025,4,600575
2026-03-31,0.81,2026,1,600575
