report_date,current_ratio_th,year,quarter,code
2008-12-31,0.65,2008,4,603767
2009-12-31,0.86,2009,4,603767
2010-12-31,1.21,2010,4,603767
2011-06-30,False,2011,2,603767
2011-12-31,1.18,2011,4,603767
2012-03-31,0.99,2012,1,603767
2012-06-30,1.01,2012,2,603767
2012-09-30,1.05,2012,3,603767
2012-12-31,1.03,2012,4,603767
2013-03-31,1.05,2013,1,603767
2013-06-30,1.10,2013,2,603767
2013-12-31,1.24,2013,4,603767
2014-12-31,1.34,2014,4,603767
2015-06-30,1.23,2015,2,603767
2015-12-31,1.26,2015,4,603767
2016-03-31,False,2016,1,603767
2016-06-30,False,2016,2,603767
2016-09-30,False,2016,3,603767
2016-12-31,1.77,2016,4,603767
2017-03-31,1.70,2017,1,603767
2017-06-30,3.57,2017,2,603767
2017-09-30,2.28,2017,3,603767
2017-12-31,3.44,2017,4,603767
2018-03-31,3.40,2018,1,603767
2018-06-30,2.73,2018,2,603767
2018-09-30,2.74,2018,3,603767
2018-12-31,2.53,2018,4,603767
2019-03-31,2.65,2019,1,603767
2019-06-30,2.93,2019,2,603767
2019-09-30,3.13,2019,3,603767
2019-12-31,3.03,2019,4,603767
2020-03-31,3.37,2020,1,603767
2020-06-30,2.65,2020,2,603767
2020-09-30,2.50,2020,3,603767
2020-12-31,2.42,2020,4,603767
2021-03-31,2.57,2021,1,603767
2021-06-30,2.50,2021,2,603767
2021-09-30,2.56,2021,3,603767
2021-12-31,2.48,2021,4,603767
2022-03-31,2.81,2022,1,603767
2022-06-30,2.63,2022,2,603767
2022-09-30,2.73,2022,3,603767
2022-12-31,2.91,2022,4,603767
2023-03-31,2.99,2023,1,603767
2023-06-30,2.58,2023,2,603767
2023-09-30,2.56,2023,3,603767
2023-12-31,2.72,2023,4,603767
2024-03-31,3.00,2024,1,603767
2024-06-30,3.20,2024,2,603767
2024-09-30,4.37,2024,3,603767
2024-12-31,4.18,2024,4,603767
2025-03-31,4.39,2025,1,603767
2025-06-30,3.90,2025,2,603767
2025-09-30,3.65,2025,3,603767
2025-12-31,4.15,2025,4,603767
2026-03-31,3.90,2026,1,603767
