report_date,current_ratio_th,year,quarter,code
2004-12-31,2.06,2004,4,002213
2005-12-31,2.27,2005,4,002213
2006-09-30,False,2006,3,002213
2006-12-31,1.87,2006,4,002213
2007-03-31,False,2007,1,002213
2007-06-30,2.10,2007,2,002213
2007-09-30,1.96,2007,3,002213
2007-12-31,1.65,2007,4,002213
2008-03-31,3.50,2008,1,002213
2008-06-30,2.75,2008,2,002213
2008-09-30,3.17,2008,3,002213
2008-12-31,3.04,2008,4,002213
2009-03-31,3.63,2009,1,002213
2009-06-30,3.31,2009,2,002213
2009-09-30,3.34,2009,3,002213
2009-12-31,2.89,2009,4,002213
2010-03-31,3.36,2010,1,002213
2010-06-30,3.10,2010,2,002213
2010-09-30,3.01,2010,3,002213
2010-12-31,2.66,2010,4,002213
2011-03-31,2.97,2011,1,002213
2011-06-30,3.00,2011,2,002213
2011-09-30,3.34,2011,3,002213
2011-12-31,2.51,2011,4,002213
2012-03-31,3.80,2012,1,002213
2012-06-30,3.31,2012,2,002213
2012-09-30,3.65,2012,3,002213
2012-12-31,2.87,2012,4,002213
2013-03-31,3.15,2013,1,002213
2013-06-30,2.27,2013,2,002213
2013-09-30,2.97,2013,3,002213
2013-12-31,2.35,2013,4,002213
2014-03-31,3.14,2014,1,002213
2014-06-30,2.53,2014,2,002213
2014-09-30,2.16,2014,3,002213
2014-12-31,2.26,2014,4,002213
2015-03-31,2.81,2015,1,002213
2015-06-30,2.92,2015,2,002213
2015-09-30,3.50,2015,3,002213
2015-12-31,2.93,2015,4,002213
2016-03-31,3.31,2016,1,002213
2016-06-30,3.53,2016,2,002213
2016-09-30,3.80,2016,3,002213
2016-12-31,3.36,2016,4,002213
2017-03-31,3.70,2017,1,002213
2017-06-30,3.66,2017,2,002213
2017-09-30,5.37,2017,3,002213
2017-12-31,5.15,2017,4,002213
2018-03-31,5.52,2018,1,002213
2018-06-30,5.67,2018,2,002213
2018-09-30,6.34,2018,3,002213
2018-12-31,5.87,2018,4,002213
2019-03-31,7.58,2019,1,002213
2019-06-30,7.60,2019,2,002213
2019-09-30,6.31,2019,3,002213
2019-12-31,4.28,2019,4,002213
2020-03-31,4.27,2020,1,002213
2020-06-30,4.78,2020,2,002213
2020-09-30,2.94,2020,3,002213
2020-12-31,3.24,2020,4,002213
2021-03-31,3.00,2021,1,002213
2021-06-30,2.28,2021,2,002213
2021-09-30,2.14,2021,3,002213
2021-12-31,1.70,2021,4,002213
2022-03-31,1.90,2022,1,002213
2022-06-30,1.82,2022,2,002213
2022-09-30,1.82,2022,3,002213
2022-12-31,5.81,2022,4,002213
2023-03-31,8.45,2023,1,002213
2023-06-30,12.89,2023,2,002213
2023-09-30,6.94,2023,3,002213
2023-12-31,4.26,2023,4,002213
2024-03-31,4.73,2024,1,002213
2024-06-30,3.68,2024,2,002213
2024-09-30,3.42,2024,3,002213
2024-12-31,2.40,2024,4,002213
2025-03-31,2.60,2025,1,002213
2025-06-30,2.82,2025,2,002213
2025-09-30,3.05,2025,3,002213
2025-12-31,3.02,2025,4,002213
2026-03-31,1.84,2026,1,002213
