report_date,current_ratio_th,year,quarter,code
2011-12-31,1.16,2011,4,603158
2012-12-31,1.51,2012,4,603158
2013-12-31,1.66,2013,4,603158
2014-03-31,False,2014,1,603158
2014-06-30,1.71,2014,2,603158
2014-09-30,False,2014,3,603158
2014-12-31,1.83,2014,4,603158
2015-03-31,3.66,2015,1,603158
2015-06-30,4.23,2015,2,603158
2015-09-30,4.86,2015,3,603158
2015-12-31,4.46,2015,4,603158
2016-03-31,4.33,2016,1,603158
2016-06-30,3.32,2016,2,603158
2016-09-30,3.24,2016,3,603158
2016-12-31,2.57,2016,4,603158
2017-03-31,2.65,2017,1,603158
2017-06-30,2.86,2017,2,603158
2017-09-30,2.45,2017,3,603158
2017-12-31,2.20,2017,4,603158
2018-03-31,2.29,2018,1,603158
2018-06-30,2.50,2018,2,603158
2018-09-30,2.63,2018,3,603158
2018-12-31,2.12,2018,4,603158
2019-03-31,2.35,2019,1,603158
2019-06-30,1.84,2019,2,603158
2019-09-30,1.43,2019,3,603158
2019-12-31,1.28,2019,4,603158
2020-03-31,1.34,2020,1,603158
2020-06-30,1.26,2020,2,603158
2020-09-30,1.23,2020,3,603158
2020-12-31,1.26,2020,4,603158
2021-03-31,1.32,2021,1,603158
2021-06-30,1.32,2021,2,603158
2021-09-30,2.04,2021,3,603158
2021-12-31,1.79,2021,4,603158
2022-03-31,1.65,2022,1,603158
2022-06-30,1.56,2022,2,603158
2022-09-30,1.55,2022,3,603158
2022-12-31,1.48,2022,4,603158
2023-03-31,1.45,2023,1,603158
2023-06-30,1.42,2023,2,603158
2023-09-30,1.40,2023,3,603158
2023-12-31,1.35,2023,4,603158
2024-03-31,1.37,2024,1,603158
2024-06-30,1.39,2024,2,603158
2024-09-30,1.41,2024,3,603158
2024-12-31,1.41,2024,4,603158
2025-03-31,1.53,2025,1,603158
2025-06-30,1.47,2025,2,603158
2025-09-30,1.36,2025,3,603158
2025-12-31,1.28,2025,4,603158
2026-03-31,1.34,2026,1,603158
