report_date,current_ratio_th,year,quarter,code
2014-12-31,1.04,2014,4,002937
2015-12-31,1.20,2015,4,002937
2016-12-31,1.50,2016,4,002937
2017-09-30,False,2017,3,002937
2017-12-31,1.62,2017,4,002937
2018-03-31,False,2018,1,002937
2018-06-30,1.61,2018,2,002937
2018-09-30,3.05,2018,3,002937
2018-12-31,3.68,2018,4,002937
2019-03-31,4.20,2019,1,002937
2019-06-30,3.93,2019,2,002937
2019-09-30,3.86,2019,3,002937
2019-12-31,3.63,2019,4,002937
2020-03-31,4.55,2020,1,002937
2020-06-30,4.19,2020,2,002937
2020-09-30,3.85,2020,3,002937
2020-12-31,3.50,2020,4,002937
2021-03-31,3.44,2021,1,002937
2021-06-30,3.57,2021,2,002937
2021-09-30,3.01,2021,3,002937
2021-12-31,2.61,2021,4,002937
2022-03-31,2.98,2022,1,002937
2022-06-30,2.58,2022,2,002937
2022-09-30,2.11,2022,3,002937
2022-12-31,2.09,2022,4,002937
2023-03-31,2.34,2023,1,002937
2023-06-30,2.08,2023,2,002937
2023-09-30,3.02,2023,3,002937
2023-12-31,2.60,2023,4,002937
2024-03-31,3.11,2024,1,002937
2024-06-30,2.97,2024,2,002937
2024-09-30,3.01,2024,3,002937
2024-12-31,2.87,2024,4,002937
2025-03-31,3.40,2025,1,002937
2025-06-30,2.82,2025,2,002937
2025-09-30,2.74,2025,3,002937
2025-12-31,2.52,2025,4,002937
2026-03-31,2.28,2026,1,002937
