report_date,current_ratio_th,year,quarter,code
2001-12-31,0.74,2001,4,002015
2002-12-31,0.90,2002,4,002015
2003-06-30,False,2003,2,002015
2003-09-30,False,2003,3,002015
2003-12-31,0.88,2003,4,002015
2004-03-31,False,2004,1,002015
2004-06-30,1.48,2004,2,002015
2004-09-30,1.50,2004,3,002015
2004-12-31,1.38,2004,4,002015
2005-03-31,1.39,2005,1,002015
2005-06-30,1.27,2005,2,002015
2005-09-30,1.27,2005,3,002015
2005-12-31,1.23,2005,4,002015
2006-03-31,1.21,2006,1,002015
2006-06-30,1.08,2006,2,002015
2006-09-30,0.97,2006,3,002015
2006-12-31,1.06,2006,4,002015
2007-03-31,1.10,2007,1,002015
2007-06-30,1.09,2007,2,002015
2007-09-30,1.06,2007,3,002015
2007-12-31,1.06,2007,4,002015
2008-03-31,0.96,2008,1,002015
2008-06-30,0.77,2008,2,002015
2008-09-30,0.89,2008,3,002015
2008-12-31,0.81,2008,4,002015
2009-03-31,0.81,2009,1,002015
2009-06-30,0.84,2009,2,002015
2009-09-30,1.06,2009,3,002015
2009-12-31,1.07,2009,4,002015
2010-03-31,1.06,2010,1,002015
2010-06-30,1.12,2010,2,002015
2010-09-30,1.09,2010,3,002015
2010-12-31,1.04,2010,4,002015
2011-03-31,1.19,2011,1,002015
2011-06-30,1.11,2011,2,002015
2011-09-30,1.04,2011,3,002015
2011-12-31,0.99,2011,4,002015
2012-03-31,0.97,2012,1,002015
2012-06-30,0.95,2012,2,002015
2012-09-30,0.92,2012,3,002015
2012-12-31,0.83,2012,4,002015
2013-03-31,0.85,2013,1,002015
2013-06-30,0.83,2013,2,002015
2013-09-30,0.86,2013,3,002015
2013-12-31,0.74,2013,4,002015
2014-03-31,0.66,2014,1,002015
2014-06-30,0.54,2014,2,002015
2014-09-30,0.36,2014,3,002015
2014-12-31,0.23,2014,4,002015
2015-03-31,0.32,2015,1,002015
2015-06-30,1.69,2015,2,002015
2015-09-30,1.15,2015,3,002015
2015-12-31,9.21,2015,4,002015
2016-03-31,9.37,2016,1,002015
2016-06-30,19.55,2016,2,002015
2016-09-30,14.75,2016,3,002015
2016-12-31,10.52,2016,4,002015
2017-03-31,11.90,2017,1,002015
2017-06-30,8.73,2017,2,002015
2017-09-30,8.28,2017,3,002015
2017-12-31,10.29,2017,4,002015
2018-03-31,13.99,2018,1,002015
2018-06-30,11.73,2018,2,002015
2018-09-30,12.42,2018,3,002015
2018-12-31,14.63,2018,4,002015
2019-03-31,22.91,2019,1,002015
2019-06-30,0.77,2019,2,002015
2019-09-30,0.88,2019,3,002015
2019-12-31,0.87,2019,4,002015
2020-03-31,0.89,2020,1,002015
2020-06-30,0.95,2020,2,002015
2020-09-30,0.93,2020,3,002015
2020-12-31,0.83,2020,4,002015
2021-03-31,0.84,2021,1,002015
2021-06-30,0.85,2021,2,002015
2021-09-30,0.93,2021,3,002015
2021-12-31,0.95,2021,4,002015
2022-03-31,1.46,2022,1,002015
2022-06-30,1.47,2022,2,002015
2022-09-30,1.42,2022,3,002015
2022-12-31,1.25,2022,4,002015
2023-03-31,1.25,2023,1,002015
2023-06-30,1.42,2023,2,002015
2023-09-30,1.36,2023,3,002015
2023-12-31,0.96,2023,4,002015
2024-03-31,1.07,2024,1,002015
2024-06-30,0.89,2024,2,002015
2024-09-30,1.00,2024,3,002015
2024-12-31,0.97,2024,4,002015
2025-03-31,0.98,2025,1,002015
2025-06-30,0.95,2025,2,002015
2025-09-30,0.97,2025,3,002015
2025-12-31,1.01,2025,4,002015
2026-03-31,1.24,2026,1,002015
