report_date,current_ratio_th,year,quarter,code
1997-12-31,0.86,1997,4,600276
1998-12-31,1.31,1998,4,600276
1999-12-31,1.25,1999,4,600276
2000-06-30,1.44,2000,2,600276
2000-12-31,4.14,2000,4,600276
2001-06-30,3.75,2001,2,600276
2001-12-31,2.84,2001,4,600276
2002-03-31,2.53,2002,1,600276
2002-06-30,2.61,2002,2,600276
2002-09-30,2.61,2002,3,600276
2002-12-31,2.06,2002,4,600276
2003-03-31,2.06,2003,1,600276
2003-06-30,1.68,2003,2,600276
2003-09-30,1.71,2003,3,600276
2003-12-31,1.70,2003,4,600276
2004-03-31,2.79,2004,1,600276
2004-06-30,3.35,2004,2,600276
2004-09-30,4.74,2004,3,600276
2004-12-31,3.20,2004,4,600276
2005-03-31,2.91,2005,1,600276
2005-06-30,4.06,2005,2,600276
2005-09-30,6.44,2005,3,600276
2005-12-31,6.52,2005,4,600276
2006-03-31,6.00,2006,1,600276
2006-06-30,5.51,2006,2,600276
2006-09-30,6.37,2006,3,600276
2006-12-31,6.17,2006,4,600276
2007-03-31,4.37,2007,1,600276
2007-06-30,4.10,2007,2,600276
2007-09-30,3.80,2007,3,600276
2007-12-31,4.21,2007,4,600276
2008-03-31,5.28,2008,1,600276
2008-06-30,5.72,2008,2,600276
2008-09-30,5.52,2008,3,600276
2008-12-31,6.76,2008,4,600276
2009-03-31,6.62,2009,1,600276
2009-06-30,7.96,2009,2,600276
2009-09-30,7.51,2009,3,600276
2009-12-31,6.63,2009,4,600276
2010-03-31,5.08,2010,1,600276
2010-06-30,5.71,2010,2,600276
2010-09-30,8.56,2010,3,600276
2010-12-31,7.46,2010,4,600276
2011-03-31,7.97,2011,1,600276
2011-06-30,7.32,2011,2,600276
2011-09-30,6.63,2011,3,600276
2011-12-31,8.69,2011,4,600276
2012-03-31,7.03,2012,1,600276
2012-06-30,8.90,2012,2,600276
2012-09-30,9.52,2012,3,600276
2012-12-31,10.26,2012,4,600276
2013-03-31,8.69,2013,1,600276
2013-06-30,8.94,2013,2,600276
2013-09-30,7.73,2013,3,600276
2013-12-31,9.76,2013,4,600276
2014-03-31,9.47,2014,1,600276
2014-06-30,8.94,2014,2,600276
2014-09-30,8.79,2014,3,600276
2014-12-31,10.08,2014,4,600276
2015-03-31,9.67,2015,1,600276
2015-06-30,9.68,2015,2,600276
2015-09-30,9.11,2015,3,600276
2015-12-31,8.91,2015,4,600276
2016-03-31,9.40,2016,1,600276
2016-06-30,9.18,2016,2,600276
2016-09-30,8.13,2016,3,600276
2016-12-31,8.35,2016,4,600276
2017-03-31,8.08,2017,1,600276
2017-06-30,8.65,2017,2,600276
2017-09-30,9.22,2017,3,600276
2017-12-31,7.06,2017,4,600276
2018-03-31,8.22,2018,1,600276
2018-06-30,7.09,2018,2,600276
2018-09-30,8.15,2018,3,600276
2018-12-31,7.25,2018,4,600276
2019-03-31,7.26,2019,1,600276
2019-06-30,8.16,2019,2,600276
2019-09-30,8.39,2019,3,600276
2019-12-31,9.02,2019,4,600276
2020-03-31,8.69,2020,1,600276
2020-06-30,8.56,2020,2,600276
2020-09-30,6.52,2020,3,600276
2020-12-31,7.44,2020,4,600276
2021-03-31,8.46,2021,1,600276
2021-06-30,8.73,2021,2,600276
2021-09-30,7.70,2021,3,600276
2021-12-31,8.87,2021,4,600276
2022-03-31,11.09,2022,1,600276
2022-06-30,8.05,2022,2,600276
2022-09-30,11.47,2022,3,600276
2022-12-31,8.50,2022,4,600276
2023-03-31,12.08,2023,1,600276
2023-06-30,13.23,2023,2,600276
2023-09-30,12.53,2023,3,600276
2023-12-31,12.25,2023,4,600276
2024-03-31,9.12,2024,1,600276
2024-06-30,7.23,2024,2,600276
2024-09-30,9.00,2024,3,600276
2024-12-31,9.72,2024,4,600276
2025-03-31,10.70,2025,1,600276
2025-06-30,13.49,2025,2,600276
2025-09-30,6.55,2025,3,600276
2025-12-31,8.08,2025,4,600276
2026-03-31,9.23,2026,1,600276
