report_date,current_ratio_th,year,quarter,code
2008-12-31,1.59,2008,4,300254
2009-12-31,1.31,2009,4,300254
2010-06-30,False,2010,2,300254
2010-09-30,False,2010,3,300254
2010-12-31,1.06,2010,4,300254
2011-03-31,False,2011,1,300254
2011-06-30,1.10,2011,2,300254
2011-09-30,4.80,2011,3,300254
2011-12-31,4.40,2011,4,300254
2012-03-31,2.73,2012,1,300254
2012-06-30,3.00,2012,2,300254
2012-09-30,2.83,2012,3,300254
2012-12-31,3.16,2012,4,300254
2013-03-31,4.32,2013,1,300254
2013-06-30,4.76,2013,2,300254
2013-09-30,2.88,2013,3,300254
2013-12-31,1.57,2013,4,300254
2014-03-31,1.71,2014,1,300254
2014-06-30,2.30,2014,2,300254
2014-09-30,2.26,2014,3,300254
2014-12-31,1.59,2014,4,300254
2015-03-31,1.69,2015,1,300254
2015-06-30,0.87,2015,2,300254
2015-09-30,1.31,2015,3,300254
2015-12-31,1.87,2015,4,300254
2016-03-31,1.68,2016,1,300254
2016-06-30,1.64,2016,2,300254
2016-09-30,1.88,2016,3,300254
2016-12-31,1.62,2016,4,300254
2017-03-31,1.64,2017,1,300254
2017-06-30,1.52,2017,2,300254
2017-09-30,1.50,2017,3,300254
2017-12-31,1.27,2017,4,300254
2018-03-31,1.39,2018,1,300254
2018-06-30,1.24,2018,2,300254
2018-09-30,1.43,2018,3,300254
2018-12-31,1.59,2018,4,300254
2019-03-31,1.72,2019,1,300254
2019-06-30,1.95,2019,2,300254
2019-09-30,2.12,2019,3,300254
2019-12-31,1.65,2019,4,300254
2020-03-31,1.35,2020,1,300254
2020-06-30,1.25,2020,2,300254
2020-09-30,1.37,2020,3,300254
2020-12-31,1.18,2020,4,300254
2021-03-31,1.19,2021,1,300254
2021-06-30,1.17,2021,2,300254
2021-09-30,1.08,2021,3,300254
2021-12-31,0.94,2021,4,300254
2022-03-31,0.99,2022,1,300254
2022-06-30,1.26,2022,2,300254
2022-09-30,1.66,2022,3,300254
2022-12-31,0.85,2022,4,300254
2023-03-31,0.86,2023,1,300254
2023-06-30,1.04,2023,2,300254
2023-09-30,0.88,2023,3,300254
2023-12-31,0.96,2023,4,300254
2024-03-31,0.93,2024,1,300254
2024-06-30,0.99,2024,2,300254
2024-09-30,0.84,2024,3,300254
2024-12-31,0.88,2024,4,300254
2025-03-31,0.96,2025,1,300254
2025-06-30,0.94,2025,2,300254
2025-09-30,0.92,2025,3,300254
2025-12-31,0.98,2025,4,300254
2026-03-31,0.98,2026,1,300254
