report_date,current_ratio_th,year,quarter,code
2011-12-31,0.57,2011,4,603035
2012-12-31,1.03,2012,4,603035
2013-12-31,0.93,2013,4,603035
2014-12-31,0.94,2014,4,603035
2015-09-30,False,2015,3,603035
2015-12-31,0.86,2015,4,603035
2016-03-31,False,2016,1,603035
2016-06-30,0.86,2016,2,603035
2016-09-30,0.86,2016,3,603035
2016-12-31,1.57,2016,4,603035
2017-03-31,1.69,2017,1,603035
2017-06-30,1.86,2017,2,603035
2017-09-30,1.60,2017,3,603035
2017-12-31,1.43,2017,4,603035
2018-03-31,0.99,2018,1,603035
2018-06-30,0.98,2018,2,603035
2018-09-30,0.87,2018,3,603035
2018-12-31,0.78,2018,4,603035
2019-03-31,0.80,2019,1,603035
2019-06-30,0.64,2019,2,603035
2019-09-30,0.60,2019,3,603035
2019-12-31,0.82,2019,4,603035
2020-03-31,0.81,2020,1,603035
2020-06-30,0.84,2020,2,603035
2020-09-30,0.82,2020,3,603035
2020-12-31,0.85,2020,4,603035
2021-03-31,0.87,2021,1,603035
2021-06-30,0.90,2021,2,603035
2021-09-30,0.88,2021,3,603035
2021-12-31,0.90,2021,4,603035
2022-03-31,0.92,2022,1,603035
2022-06-30,0.92,2022,2,603035
2022-09-30,0.97,2022,3,603035
2022-12-31,0.96,2022,4,603035
2023-03-31,0.94,2023,1,603035
2023-06-30,0.90,2023,2,603035
2023-09-30,0.90,2023,3,603035
2023-12-31,0.89,2023,4,603035
2024-03-31,0.89,2024,1,603035
2024-06-30,0.94,2024,2,603035
2024-09-30,0.96,2024,3,603035
2024-12-31,0.93,2024,4,603035
2025-03-31,0.92,2025,1,603035
2025-06-30,0.93,2025,2,603035
2025-09-30,0.93,2025,3,603035
2025-12-31,0.93,2025,4,603035
2026-03-31,0.94,2026,1,603035
