report_date,current_ratio_th,year,quarter,code
1993-12-31,4.62,1993,4,600851
1994-06-30,7.21,1994,2,600851
1994-12-31,3.62,1994,4,600851
1995-06-30,2.91,1995,2,600851
1995-12-31,1.60,1995,4,600851
1996-06-30,1.67,1996,2,600851
1996-12-31,1.32,1996,4,600851
1997-06-30,1.30,1997,2,600851
1997-12-31,1.34,1997,4,600851
1998-06-30,1.35,1998,2,600851
1998-12-31,1.23,1998,4,600851
1999-06-30,1.32,1999,2,600851
1999-12-31,1.08,1999,4,600851
2000-06-30,1.05,2000,2,600851
2000-12-31,2.05,2000,4,600851
2001-06-30,1.58,2001,2,600851
2001-12-31,1.51,2001,4,600851
2002-03-31,1.49,2002,1,600851
2002-06-30,1.38,2002,2,600851
2002-09-30,1.37,2002,3,600851
2002-12-31,1.43,2002,4,600851
2003-03-31,1.35,2003,1,600851
2003-06-30,1.41,2003,2,600851
2003-09-30,1.40,2003,3,600851
2003-12-31,1.52,2003,4,600851
2004-03-31,1.45,2004,1,600851
2004-06-30,1.40,2004,2,600851
2004-09-30,1.43,2004,3,600851
2004-12-31,1.41,2004,4,600851
2005-03-31,1.41,2005,1,600851
2005-06-30,1.34,2005,2,600851
2005-09-30,1.40,2005,3,600851
2005-12-31,1.43,2005,4,600851
2006-03-31,1.41,2006,1,600851
2006-06-30,1.43,2006,2,600851
2006-09-30,1.43,2006,3,600851
2006-12-31,1.34,2006,4,600851
2007-03-31,1.36,2007,1,600851
2007-06-30,1.27,2007,2,600851
2007-09-30,1.34,2007,3,600851
2007-12-31,1.16,2007,4,600851
2008-03-31,1.19,2008,1,600851
2008-06-30,1.17,2008,2,600851
2008-09-30,1.20,2008,3,600851
2008-12-31,1.00,2008,4,600851
2009-03-31,0.96,2009,1,600851
2009-06-30,1.09,2009,2,600851
2009-09-30,1.12,2009,3,600851
2009-12-31,0.92,2009,4,600851
2010-03-31,0.90,2010,1,600851
2010-06-30,0.98,2010,2,600851
2010-09-30,0.99,2010,3,600851
2010-12-31,1.05,2010,4,600851
2011-03-31,1.05,2011,1,600851
2011-06-30,1.10,2011,2,600851
2011-09-30,1.10,2011,3,600851
2011-12-31,1.08,2011,4,600851
2012-03-31,1.04,2012,1,600851
2012-06-30,1.11,2012,2,600851
2012-09-30,1.14,2012,3,600851
2012-12-31,1.17,2012,4,600851
2013-03-31,1.28,2013,1,600851
2013-06-30,1.27,2013,2,600851
2013-09-30,1.28,2013,3,600851
2013-12-31,1.29,2013,4,600851
2014-03-31,1.27,2014,1,600851
2014-06-30,1.33,2014,2,600851
2014-09-30,1.56,2014,3,600851
2014-12-31,1.93,2014,4,600851
2015-03-31,2.07,2015,1,600851
2015-06-30,1.98,2015,2,600851
2015-09-30,2.30,2015,3,600851
2015-12-31,2.38,2015,4,600851
2016-03-31,2.35,2016,1,600851
2016-06-30,2.15,2016,2,600851
2016-09-30,2.59,2016,3,600851
2016-12-31,2.37,2016,4,600851
2017-03-31,2.35,2017,1,600851
2017-06-30,2.25,2017,2,600851
2017-09-30,2.38,2017,3,600851
2017-12-31,2.32,2017,4,600851
2018-03-31,1.99,2018,1,600851
2018-06-30,1.75,2018,2,600851
2018-09-30,1.77,2018,3,600851
2018-12-31,2.01,2018,4,600851
2019-03-31,1.95,2019,1,600851
2019-06-30,1.83,2019,2,600851
2019-09-30,1.79,2019,3,600851
2019-12-31,1.86,2019,4,600851
2020-03-31,1.94,2020,1,600851
2020-06-30,1.84,2020,2,600851
2020-09-30,1.91,2020,3,600851
2020-12-31,1.68,2020,4,600851
2021-03-31,1.57,2021,1,600851
2021-06-30,1.75,2021,2,600851
2021-09-30,1.90,2021,3,600851
2021-12-31,1.90,2021,4,600851
2022-03-31,1.88,2022,1,600851
2022-06-30,1.85,2022,2,600851
2022-09-30,2.03,2022,3,600851
2022-12-31,2.30,2022,4,600851
2023-03-31,2.45,2023,1,600851
2023-06-30,2.25,2023,2,600851
2023-09-30,2.45,2023,3,600851
2023-12-31,3.01,2023,4,600851
2024-03-31,3.06,2024,1,600851
2024-06-30,2.61,2024,2,600851
2024-09-30,3.27,2024,3,600851
2024-12-31,3.30,2024,4,600851
2025-03-31,3.55,2025,1,600851
2025-06-30,4.07,2025,2,600851
2025-09-30,4.58,2025,3,600851
2025-12-31,4.38,2025,4,600851
2026-03-31,5.61,2026,1,600851
