report_date,current_ratio_th,year,quarter,code
2016-12-31,1.81,2016,4,300978
2017-12-31,1.89,2017,4,300978
2018-12-31,2.05,2018,4,300978
2019-03-31,False,2019,1,300978
2019-06-30,2.86,2019,2,300978
2019-09-30,False,2019,3,300978
2019-12-31,3.36,2019,4,300978
2020-03-31,False,2020,1,300978
2020-06-30,3.73,2020,2,300978
2020-09-30,False,2020,3,300978
2020-12-31,3.16,2020,4,300978
2021-03-31,3.38,2021,1,300978
2021-06-30,3.02,2021,2,300978
2021-09-30,2.71,2021,3,300978
2021-12-31,1.86,2021,4,300978
2022-03-31,1.79,2022,1,300978
2022-06-30,1.74,2022,2,300978
2022-09-30,1.58,2022,3,300978
2022-12-31,1.64,2022,4,300978
2023-03-31,1.80,2023,1,300978
2023-06-30,1.81,2023,2,300978
2023-09-30,1.78,2023,3,300978
2023-12-31,1.74,2023,4,300978
2024-03-31,1.65,2024,1,300978
2024-06-30,1.67,2024,2,300978
2024-09-30,1.85,2024,3,300978
2024-12-31,1.83,2024,4,300978
2025-03-31,2.02,2025,1,300978
2025-06-30,1.76,2025,2,300978
2025-09-30,1.83,2025,3,300978
2025-12-31,1.94,2025,4,300978
2026-03-31,1.94,2026,1,300978
