report_date,current_ratio_th,year,quarter,code
2011-12-31,1.14,2011,4,002742
2012-12-31,1.36,2012,4,002742
2013-12-31,1.28,2013,4,002742
2014-03-31,False,2014,1,002742
2014-06-30,1.20,2014,2,002742
2014-09-30,1.28,2014,3,002742
2014-12-31,1.31,2014,4,002742
2015-03-31,1.75,2015,1,002742
2015-06-30,1.75,2015,2,002742
2015-09-30,1.66,2015,3,002742
2015-12-31,1.56,2015,4,002742
2016-03-31,1.61,2016,1,002742
2016-06-30,1.11,2016,2,002742
2016-09-30,1.11,2016,3,002742
2016-12-31,1.15,2016,4,002742
2017-03-31,1.10,2017,1,002742
2017-06-30,1.14,2017,2,002742
2017-09-30,1.06,2017,3,002742
2017-12-31,1.29,2017,4,002742
2018-03-31,1.32,2018,1,002742
2018-06-30,1.48,2018,2,002742
2018-09-30,1.45,2018,3,002742
2018-12-31,1.27,2018,4,002742
2019-03-31,1.33,2019,1,002742
2019-06-30,1.05,2019,2,002742
2019-09-30,1.03,2019,3,002742
2019-12-31,0.84,2019,4,002742
2020-03-31,0.84,2020,1,002742
2020-06-30,0.93,2020,2,002742
2020-09-30,0.92,2020,3,002742
2020-12-31,0.90,2020,4,002742
2021-03-31,0.90,2021,1,002742
2021-06-30,0.91,2021,2,002742
2021-09-30,0.86,2021,3,002742
2021-12-31,0.76,2021,4,002742
2022-03-31,0.71,2022,1,002742
2022-06-30,0.66,2022,2,002742
2022-09-30,0.65,2022,3,002742
2022-12-31,0.60,2022,4,002742
2023-03-31,0.59,2023,1,002742
2023-06-30,0.60,2023,2,002742
2023-09-30,0.57,2023,3,002742
2023-12-31,0.54,2023,4,002742
2024-03-31,0.53,2024,1,002742
2024-06-30,0.51,2024,2,002742
2024-09-30,0.49,2024,3,002742
2024-12-31,0.41,2024,4,002742
2025-03-31,0.37,2025,1,002742
2025-06-30,0.36,2025,2,002742
2025-09-30,0.35,2025,3,002742
2025-12-31,1.23,2025,4,002742
2026-03-31,1.29,2026,1,002742
