report_date,current_ratio_th,year,quarter,code
2013-12-31,2.21,2013,4,300671
2014-12-31,2.02,2014,4,300671
2015-12-31,2.28,2015,4,300671
2016-03-31,False,2016,1,300671
2016-06-30,False,2016,2,300671
2016-09-30,False,2016,3,300671
2016-12-31,2.11,2016,4,300671
2017-03-31,1.94,2017,1,300671
2017-06-30,2.67,2017,2,300671
2017-09-30,2.78,2017,3,300671
2017-12-31,2.78,2017,4,300671
2018-03-31,2.28,2018,1,300671
2018-06-30,2.04,2018,2,300671
2018-09-30,1.98,2018,3,300671
2018-12-31,2.03,2018,4,300671
2019-03-31,1.71,2019,1,300671
2019-06-30,1.78,2019,2,300671
2019-09-30,2.14,2019,3,300671
2019-12-31,1.85,2019,4,300671
2020-03-31,1.69,2020,1,300671
2020-06-30,2.35,2020,2,300671
2020-09-30,2.26,2020,3,300671
2020-12-31,2.42,2020,4,300671
2021-03-31,2.34,2021,1,300671
2021-06-30,2.45,2021,2,300671
2021-09-30,2.70,2021,3,300671
2021-12-31,5.04,2021,4,300671
2022-03-31,3.77,2022,1,300671
2022-06-30,2.91,2022,2,300671
2022-09-30,2.73,2022,3,300671
2022-12-31,2.27,2022,4,300671
2023-03-31,2.27,2023,1,300671
2023-06-30,2.08,2023,2,300671
2023-09-30,1.81,2023,3,300671
2023-12-31,1.72,2023,4,300671
2024-03-31,1.82,2024,1,300671
2024-06-30,1.91,2024,2,300671
2024-09-30,1.99,2024,3,300671
2024-12-31,1.66,2024,4,300671
2025-03-31,1.63,2025,1,300671
2025-06-30,1.66,2025,2,300671
2025-09-30,1.61,2025,3,300671
2025-12-31,1.53,2025,4,300671
2026-03-31,1.56,2026,1,300671
