report_date,current_ratio_th,year,quarter,code
2016-12-31,1.47,2016,4,300926
2017-12-31,1.26,2017,4,300926
2018-12-31,0.99,2018,4,300926
2019-06-30,False,2019,2,300926
2019-09-30,False,2019,3,300926
2019-12-31,0.98,2019,4,300926
2020-03-31,False,2020,1,300926
2020-06-30,1.05,2020,2,300926
2020-09-30,1.02,2020,3,300926
2020-12-31,1.58,2020,4,300926
2021-03-31,1.58,2021,1,300926
2021-06-30,1.53,2021,2,300926
2021-09-30,1.37,2021,3,300926
2021-12-31,1.23,2021,4,300926
2022-03-31,1.12,2022,1,300926
2022-06-30,1.06,2022,2,300926
2022-09-30,1.09,2022,3,300926
2022-12-31,1.02,2022,4,300926
2023-03-31,0.97,2023,1,300926
2023-06-30,0.95,2023,2,300926
2023-09-30,1.18,2023,3,300926
2023-12-31,1.15,2023,4,300926
2024-03-31,1.10,2024,1,300926
2024-06-30,1.06,2024,2,300926
2024-09-30,1.06,2024,3,300926
2024-12-31,1.04,2024,4,300926
2025-03-31,1.06,2025,1,300926
2025-06-30,1.07,2025,2,300926
2025-09-30,1.04,2025,3,300926
2025-12-31,0.91,2025,4,300926
2026-03-31,0.88,2026,1,300926
