report_date,current_ratio_th,year,quarter,code
2017-12-31,1.34,2017,4,605507
2018-12-31,1.65,2018,4,605507
2019-12-31,1.75,2019,4,605507
2020-03-31,False,2020,1,605507
2020-06-30,1.75,2020,2,605507
2020-09-30,False,2020,3,605507
2020-12-31,1.46,2020,4,605507
2021-03-31,1.55,2021,1,605507
2021-06-30,1.72,2021,2,605507
2021-09-30,3.89,2021,3,605507
2021-12-31,3.96,2021,4,605507
2022-03-31,3.87,2022,1,605507
2022-06-30,2.99,2022,2,605507
2022-09-30,2.90,2022,3,605507
2022-12-31,2.75,2022,4,605507
2023-03-31,2.37,2023,1,605507
2023-06-30,2.49,2023,2,605507
2023-09-30,2.49,2023,3,605507
2023-12-31,2.22,2023,4,605507
2024-03-31,2.49,2024,1,605507
2024-06-30,2.26,2024,2,605507
2024-09-30,2.21,2024,3,605507
2024-12-31,2.30,2024,4,605507
2025-03-31,2.51,2025,1,605507
2025-06-30,2.71,2025,2,605507
2025-09-30,3.20,2025,3,605507
2025-12-31,3.18,2025,4,605507
2026-03-31,2.54,2026,1,605507
