report_date,current_ratio_th,year,quarter,code
2005-12-31,0.85,2005,4,002284
2006-12-31,0.97,2006,4,002284
2007-12-31,0.94,2007,4,002284
2008-09-30,False,2008,3,002284
2008-12-31,0.92,2008,4,002284
2009-03-31,False,2009,1,002284
2009-06-30,0.95,2009,2,002284
2009-09-30,1.82,2009,3,002284
2009-12-31,1.80,2009,4,002284
2010-03-31,1.79,2010,1,002284
2010-06-30,1.77,2010,2,002284
2010-09-30,1.81,2010,3,002284
2010-12-31,1.72,2010,4,002284
2011-03-31,1.66,2011,1,002284
2011-06-30,1.58,2011,2,002284
2011-09-30,1.53,2011,3,002284
2011-12-31,1.38,2011,4,002284
2012-03-31,1.40,2012,1,002284
2012-06-30,1.30,2012,2,002284
2012-09-30,1.36,2012,3,002284
2012-12-31,1.28,2012,4,002284
2013-03-31,1.25,2013,1,002284
2013-06-30,1.27,2013,2,002284
2013-09-30,1.25,2013,3,002284
2013-12-31,1.19,2013,4,002284
2014-03-31,1.16,2014,1,002284
2014-06-30,1.12,2014,2,002284
2014-09-30,1.10,2014,3,002284
2014-12-31,1.75,2014,4,002284
2015-03-31,1.74,2015,1,002284
2015-06-30,1.66,2015,2,002284
2015-09-30,1.65,2015,3,002284
2015-12-31,1.57,2015,4,002284
2016-03-31,1.42,2016,1,002284
2016-06-30,1.41,2016,2,002284
2016-09-30,1.37,2016,3,002284
2016-12-31,1.28,2016,4,002284
2017-03-31,1.25,2017,1,002284
2017-06-30,1.21,2017,2,002284
2017-09-30,1.19,2017,3,002284
2017-12-31,1.54,2017,4,002284
2018-03-31,1.55,2018,1,002284
2018-06-30,1.50,2018,2,002284
2018-09-30,1.57,2018,3,002284
2018-12-31,1.60,2018,4,002284
2019-03-31,1.62,2019,1,002284
2019-06-30,1.66,2019,2,002284
2019-09-30,1.61,2019,3,002284
2019-12-31,1.59,2019,4,002284
2020-03-31,1.63,2020,1,002284
2020-06-30,1.62,2020,2,002284
2020-09-30,1.70,2020,3,002284
2020-12-31,1.82,2020,4,002284
2021-03-31,1.77,2021,1,002284
2021-06-30,1.66,2021,2,002284
2021-09-30,1.65,2021,3,002284
2021-12-31,1.78,2021,4,002284
2022-03-31,1.69,2022,1,002284
2022-06-30,1.70,2022,2,002284
2022-09-30,1.64,2022,3,002284
2022-12-31,1.21,2022,4,002284
2023-03-31,1.24,2023,1,002284
2023-06-30,1.25,2023,2,002284
2023-09-30,1.24,2023,3,002284
2023-12-31,1.27,2023,4,002284
2024-03-31,1.30,2024,1,002284
2024-06-30,1.29,2024,2,002284
2024-09-30,1.29,2024,3,002284
2024-12-31,1.28,2024,4,002284
2025-03-31,1.31,2025,1,002284
2025-06-30,1.30,2025,2,002284
2025-09-30,1.31,2025,3,002284
2025-12-31,1.17,2025,4,002284
2026-03-31,1.20,2026,1,002284
