report_date,current_ratio_th,year,quarter,code
2007-12-31,0.93,2007,4,300100
2008-12-31,0.95,2008,4,300100
2009-06-30,False,2009,2,300100
2009-09-30,False,2009,3,300100
2009-12-31,1.00,2009,4,300100
2010-03-31,False,2010,1,300100
2010-06-30,1.11,2010,2,300100
2010-09-30,2.54,2010,3,300100
2010-12-31,2.61,2010,4,300100
2011-03-31,2.52,2011,1,300100
2011-06-30,2.45,2011,2,300100
2011-09-30,2.37,2011,3,300100
2011-12-31,2.27,2011,4,300100
2012-03-31,2.15,2012,1,300100
2012-06-30,1.89,2012,2,300100
2012-09-30,1.95,2012,3,300100
2012-12-31,1.91,2012,4,300100
2013-03-31,1.84,2013,1,300100
2013-06-30,1.55,2013,2,300100
2013-09-30,1.46,2013,3,300100
2013-12-31,1.33,2013,4,300100
2014-03-31,1.25,2014,1,300100
2014-06-30,1.13,2014,2,300100
2014-09-30,1.10,2014,3,300100
2014-12-31,1.14,2014,4,300100
2015-03-31,1.17,2015,1,300100
2015-06-30,1.14,2015,2,300100
2015-09-30,1.14,2015,3,300100
2015-12-31,1.07,2015,4,300100
2016-03-31,0.95,2016,1,300100
2016-06-30,1.01,2016,2,300100
2016-09-30,1.03,2016,3,300100
2016-12-31,1.07,2016,4,300100
2017-03-31,1.10,2017,1,300100
2017-06-30,1.00,2017,2,300100
2017-09-30,1.00,2017,3,300100
2017-12-31,1.03,2017,4,300100
2018-03-31,1.04,2018,1,300100
2018-06-30,1.08,2018,2,300100
2018-09-30,1.07,2018,3,300100
2018-12-31,1.04,2018,4,300100
2019-03-31,1.02,2019,1,300100
2019-06-30,1.02,2019,2,300100
2019-09-30,0.95,2019,3,300100
2019-12-31,0.94,2019,4,300100
2020-03-31,0.98,2020,1,300100
2020-06-30,0.96,2020,2,300100
2020-09-30,0.98,2020,3,300100
2020-12-31,0.94,2020,4,300100
2021-03-31,0.95,2021,1,300100
2021-06-30,0.99,2021,2,300100
2021-09-30,1.00,2021,3,300100
2021-12-31,1.12,2021,4,300100
2022-03-31,1.14,2022,1,300100
2022-06-30,1.03,2022,2,300100
2022-09-30,1.03,2022,3,300100
2022-12-31,1.05,2022,4,300100
2023-03-31,1.09,2023,1,300100
2023-06-30,1.09,2023,2,300100
2023-09-30,1.10,2023,3,300100
2023-12-31,1.10,2023,4,300100
2024-03-31,1.13,2024,1,300100
2024-06-30,1.16,2024,2,300100
2024-09-30,1.22,2024,3,300100
2024-12-31,1.21,2024,4,300100
2025-03-31,1.20,2025,1,300100
2025-06-30,1.20,2025,2,300100
2025-09-30,1.20,2025,3,300100
2025-12-31,1.20,2025,4,300100
2026-03-31,1.29,2026,1,300100
