report_date,current_ratio_th,year,quarter,code
2018-12-31,1.96,2018,4,688173
2019-12-31,3.30,2019,4,688173
2020-09-30,False,2020,3,688173
2020-12-31,11.36,2020,4,688173
2021-03-31,False,2021,1,688173
2021-06-30,7.87,2021,2,688173
2021-09-30,7.52,2021,3,688173
2021-12-31,5.82,2021,4,688173
2022-03-31,19.86,2022,1,688173
2022-06-30,16.28,2022,2,688173
2022-09-30,16.44,2022,3,688173
2022-12-31,14.83,2022,4,688173
2023-03-31,14.94,2023,1,688173
2023-06-30,7.91,2023,2,688173
2023-09-30,11.98,2023,3,688173
2023-12-31,9.12,2023,4,688173
2024-03-31,8.43,2024,1,688173
2024-06-30,8.10,2024,2,688173
2024-09-30,5.34,2024,3,688173
2024-12-31,6.17,2024,4,688173
2025-03-31,6.26,2025,1,688173
2025-06-30,5.22,2025,2,688173
2025-09-30,4.35,2025,3,688173
2025-12-31,3.73,2025,4,688173
2026-03-31,3.28,2026,1,688173
