report_date,current_ratio_th,year,quarter,code
1996-12-31,False,1996,4,000963
1997-12-31,1.09,1997,4,000963
1998-12-31,1.09,1998,4,000963
1999-06-30,1.14,1999,2,000963
1999-12-31,1.66,1999,4,000963
2000-06-30,1.61,2000,2,000963
2000-12-31,1.54,2000,4,000963
2001-06-30,1.44,2001,2,000963
2001-09-30,False,2001,3,000963
2001-12-31,1.55,2001,4,000963
2002-03-31,1.52,2002,1,000963
2002-06-30,1.39,2002,2,000963
2002-09-30,1.35,2002,3,000963
2002-12-31,1.36,2002,4,000963
2003-03-31,1.36,2003,1,000963
2003-06-30,1.40,2003,2,000963
2003-09-30,1.36,2003,3,000963
2003-12-31,1.34,2003,4,000963
2004-03-31,1.27,2004,1,000963
2004-06-30,1.24,2004,2,000963
2004-09-30,1.21,2004,3,000963
2004-12-31,1.20,2004,4,000963
2005-03-31,1.19,2005,1,000963
2005-06-30,1.17,2005,2,000963
2005-09-30,1.16,2005,3,000963
2005-12-31,1.18,2005,4,000963
2006-03-31,1.17,2006,1,000963
2006-06-30,1.16,2006,2,000963
2006-09-30,1.14,2006,3,000963
2006-12-31,1.09,2006,4,000963
2007-03-31,1.10,2007,1,000963
2007-06-30,1.10,2007,2,000963
2007-09-30,1.10,2007,3,000963
2007-12-31,1.16,2007,4,000963
2008-03-31,1.15,2008,1,000963
2008-06-30,1.17,2008,2,000963
2008-09-30,1.10,2008,3,000963
2008-12-31,1.14,2008,4,000963
2009-03-31,1.15,2009,1,000963
2009-06-30,1.15,2009,2,000963
2009-09-30,1.17,2009,3,000963
2009-12-31,1.29,2009,4,000963
2010-03-31,1.20,2010,1,000963
2010-06-30,1.21,2010,2,000963
2010-09-30,1.16,2010,3,000963
2010-12-31,1.17,2010,4,000963
2011-03-31,1.13,2011,1,000963
2011-06-30,1.16,2011,2,000963
2011-09-30,1.19,2011,3,000963
2011-12-31,1.19,2011,4,000963
2012-03-31,1.17,2012,1,000963
2012-06-30,1.21,2012,2,000963
2012-09-30,1.22,2012,3,000963
2012-12-31,1.26,2012,4,000963
2013-03-31,1.22,2013,1,000963
2013-06-30,1.27,2013,2,000963
2013-09-30,1.27,2013,3,000963
2013-12-31,1.33,2013,4,000963
2014-03-31,1.29,2014,1,000963
2014-06-30,1.27,2014,2,000963
2014-09-30,1.10,2014,3,000963
2014-12-31,1.11,2014,4,000963
2015-03-31,1.14,2015,1,000963
2015-06-30,1.28,2015,2,000963
2015-09-30,1.30,2015,3,000963
2015-12-31,1.31,2015,4,000963
2016-03-31,2.07,2016,1,000963
2016-06-30,2.08,2016,2,000963
2016-09-30,2.02,2016,3,000963
2016-12-31,2.03,2016,4,000963
2017-03-31,2.06,2017,1,000963
2017-06-30,2.04,2017,2,000963
2017-09-30,2.05,2017,3,000963
2017-12-31,2.09,2017,4,000963
2018-03-31,2.04,2018,1,000963
2018-06-30,2.05,2018,2,000963
2018-09-30,2.03,2018,3,000963
2018-12-31,1.77,2018,4,000963
2019-03-31,1.70,2019,1,000963
2019-06-30,1.54,2019,2,000963
2019-09-30,1.53,2019,3,000963
2019-12-31,1.64,2019,4,000963
2020-03-31,1.67,2020,1,000963
2020-06-30,1.78,2020,2,000963
2020-09-30,1.70,2020,3,000963
2020-12-31,1.70,2020,4,000963
2021-03-31,1.67,2021,1,000963
2021-06-30,1.69,2021,2,000963
2021-09-30,1.68,2021,3,000963
2021-12-31,1.67,2021,4,000963
2022-03-31,1.74,2022,1,000963
2022-06-30,1.83,2022,2,000963
2022-09-30,1.71,2022,3,000963
2022-12-31,1.73,2022,4,000963
2023-03-31,1.72,2023,1,000963
2023-06-30,1.65,2023,2,000963
2023-09-30,1.68,2023,3,000963
2023-12-31,1.71,2023,4,000963
2024-03-31,1.76,2024,1,000963
2024-06-30,1.54,2024,2,000963
2024-09-30,1.48,2024,3,000963
2024-12-31,1.53,2024,4,000963
2025-03-31,1.56,2025,1,000963
2025-06-30,1.56,2025,2,000963
2025-09-30,1.56,2025,3,000963
2025-12-31,1.62,2025,4,000963
2026-03-31,1.67,2026,1,000963
