report_date,current_ratio_th,year,quarter,code
2017-12-31,1.07,2017,4,603048
2018-12-31,0.81,2018,4,603048
2019-12-31,1.29,2019,4,603048
2020-06-30,1.32,2020,2,603048
2020-09-30,False,2020,3,603048
2020-12-31,1.56,2020,4,603048
2021-03-31,False,2021,1,603048
2021-06-30,1.44,2021,2,603048
2021-09-30,1.33,2021,3,603048
2021-12-31,3.94,2021,4,603048
2022-03-31,3.21,2022,1,603048
2022-06-30,2.77,2022,2,603048
2022-09-30,2.77,2022,3,603048
2022-12-31,2.40,2022,4,603048
2023-03-31,2.75,2023,1,603048
2023-06-30,2.44,2023,2,603048
2023-09-30,2.50,2023,3,603048
2023-12-31,2.05,2023,4,603048
2024-03-31,2.32,2024,1,603048
2024-06-30,2.18,2024,2,603048
2024-09-30,2.37,2024,3,603048
2024-12-31,2.30,2024,4,603048
2025-03-31,2.41,2025,1,603048
2025-06-30,2.09,2025,2,603048
2025-09-30,2.30,2025,3,603048
2025-12-31,2.15,2025,4,603048
2026-03-31,1.95,2026,1,603048
