report_date,current_ratio_th,year,quarter,code
2012-12-31,1.71,2012,4,603926
2013-12-31,1.68,2013,4,603926
2014-12-31,1.76,2014,4,603926
2015-12-31,1.86,2015,4,603926
2016-03-31,False,2016,1,603926
2016-06-30,False,2016,2,603926
2016-09-30,False,2016,3,603926
2016-12-31,1.88,2016,4,603926
2017-03-31,2.03,2017,1,603926
2017-06-30,4.72,2017,2,603926
2017-09-30,5.33,2017,3,603926
2017-12-31,4.60,2017,4,603926
2018-03-31,3.31,2018,1,603926
2018-06-30,3.89,2018,2,603926
2018-09-30,3.63,2018,3,603926
2018-12-31,3.58,2018,4,603926
2019-03-31,4.11,2019,1,603926
2019-06-30,3.62,2019,2,603926
2019-09-30,1.77,2019,3,603926
2019-12-31,1.68,2019,4,603926
2020-03-31,1.95,2020,1,603926
2020-06-30,1.91,2020,2,603926
2020-09-30,1.87,2020,3,603926
2020-12-31,1.87,2020,4,603926
2021-03-31,1.97,2021,1,603926
2021-06-30,2.09,2021,2,603926
2021-09-30,2.48,2021,3,603926
2021-12-31,1.87,2021,4,603926
2022-03-31,1.91,2022,1,603926
2022-06-30,1.91,2022,2,603926
2022-09-30,2.01,2022,3,603926
2022-12-31,2.02,2022,4,603926
2023-03-31,2.06,2023,1,603926
2023-06-30,2.01,2023,2,603926
2023-09-30,1.98,2023,3,603926
2023-12-31,1.82,2023,4,603926
2024-03-31,1.89,2024,1,603926
2024-06-30,1.74,2024,2,603926
2024-09-30,1.66,2024,3,603926
2024-12-31,1.57,2024,4,603926
2025-03-31,1.64,2025,1,603926
2025-06-30,1.60,2025,2,603926
2025-09-30,1.62,2025,3,603926
2025-12-31,1.66,2025,4,603926
2026-03-31,1.65,2026,1,603926
