report_date,current_ratio_th,year,quarter,code
2007-12-31,1.05,2007,4,002422
2008-12-31,1.25,2008,4,002422
2009-03-31,False,2009,1,002422
2009-06-30,False,2009,2,002422
2009-09-30,False,2009,3,002422
2009-12-31,1.38,2009,4,002422
2010-03-31,1.41,2010,1,002422
2010-06-30,4.85,2010,2,002422
2010-09-30,4.90,2010,3,002422
2010-12-31,4.36,2010,4,002422
2011-03-31,3.85,2011,1,002422
2011-06-30,3.01,2011,2,002422
2011-09-30,2.91,2011,3,002422
2011-12-31,2.61,2011,4,002422
2012-03-31,2.33,2012,1,002422
2012-06-30,2.34,2012,2,002422
2012-09-30,2.37,2012,3,002422
2012-12-31,3.06,2012,4,002422
2013-03-31,3.03,2013,1,002422
2013-06-30,3.11,2013,2,002422
2013-09-30,2.93,2013,3,002422
2013-12-31,2.50,2013,4,002422
2014-03-31,2.49,2014,1,002422
2014-06-30,2.08,2014,2,002422
2014-09-30,1.96,2014,3,002422
2014-12-31,1.54,2014,4,002422
2015-03-31,1.27,2015,1,002422
2015-06-30,1.25,2015,2,002422
2015-09-30,1.10,2015,3,002422
2015-12-31,1.19,2015,4,002422
2016-03-31,1.24,2016,1,002422
2016-06-30,1.02,2016,2,002422
2016-09-30,1.02,2016,3,002422
2016-12-31,0.86,2016,4,002422
2017-03-31,0.84,2017,1,002422
2017-06-30,0.80,2017,2,002422
2017-09-30,0.95,2017,3,002422
2017-12-31,0.98,2017,4,002422
2018-03-31,1.08,2018,1,002422
2018-06-30,1.13,2018,2,002422
2018-09-30,1.14,2018,3,002422
2018-12-31,1.22,2018,4,002422
2019-03-31,1.12,2019,1,002422
2019-06-30,1.22,2019,2,002422
2019-09-30,1.08,2019,3,002422
2019-12-31,0.96,2019,4,002422
2020-03-31,1.04,2020,1,002422
2020-06-30,0.92,2020,2,002422
2020-09-30,1.16,2020,3,002422
2020-12-31,1.20,2020,4,002422
2021-03-31,1.16,2021,1,002422
2021-06-30,1.10,2021,2,002422
2021-09-30,1.06,2021,3,002422
2021-12-31,1.04,2021,4,002422
2022-03-31,1.32,2022,1,002422
2022-06-30,1.31,2022,2,002422
2022-09-30,1.29,2022,3,002422
2022-12-31,1.38,2022,4,002422
2023-03-31,1.41,2023,1,002422
2023-06-30,1.38,2023,2,002422
2023-09-30,1.85,2023,3,002422
2023-12-31,1.83,2023,4,002422
2024-03-31,1.98,2024,1,002422
2024-06-30,1.97,2024,2,002422
2024-09-30,1.88,2024,3,002422
2024-12-31,1.96,2024,4,002422
2025-03-31,2.03,2025,1,002422
2025-06-30,2.16,2025,2,002422
2025-09-30,2.02,2025,3,002422
2025-12-31,2.18,2025,4,002422
2026-03-31,2.11,2026,1,002422
