report_date,current_ratio_th,year,quarter,code
2012-12-31,2.19,2012,4,688711
2013-12-31,2.08,2013,4,688711
2014-06-30,2.07,2014,2,688711
2014-12-31,2.38,2014,4,688711
2015-06-30,2.71,2015,2,688711
2015-12-31,2.31,2015,4,688711
2016-06-30,2.29,2016,2,688711
2016-12-31,2.04,2016,4,688711
2017-06-30,2.06,2017,2,688711
2017-12-31,1.83,2017,4,688711
2018-06-30,2.12,2018,2,688711
2018-12-31,1.84,2018,4,688711
2019-06-30,2.24,2019,2,688711
2019-12-31,1.56,2019,4,688711
2020-03-31,False,2020,1,688711
2020-06-30,1.90,2020,2,688711
2020-09-30,False,2020,3,688711
2020-12-31,1.75,2020,4,688711
2021-03-31,False,2021,1,688711
2021-06-30,1.35,2021,2,688711
2021-09-30,3.55,2021,3,688711
2021-12-31,3.29,2021,4,688711
2022-03-31,3.45,2022,1,688711
2022-06-30,2.77,2022,2,688711
2022-09-30,2.28,2022,3,688711
2022-12-31,1.90,2022,4,688711
2023-03-31,1.56,2023,1,688711
2023-06-30,1.57,2023,2,688711
2023-09-30,1.87,2023,3,688711
2023-12-31,1.60,2023,4,688711
2024-03-31,1.65,2024,1,688711
2024-06-30,1.44,2024,2,688711
2024-09-30,1.41,2024,3,688711
2024-12-31,1.40,2024,4,688711
2025-03-31,1.44,2025,1,688711
2025-06-30,1.42,2025,2,688711
2025-09-30,1.39,2025,3,688711
2025-12-31,1.42,2025,4,688711
2026-03-31,1.44,2026,1,688711
