report_date,current_ratio_th,year,quarter,code
2009-12-31,0.61,2009,4,601016
2010-12-31,0.44,2010,4,601016
2011-12-31,0.70,2011,4,601016
2012-06-30,0.95,2012,2,601016
2012-12-31,0.97,2012,4,601016
2013-09-30,False,2013,3,601016
2013-12-31,0.50,2013,4,601016
2014-03-31,False,2014,1,601016
2014-06-30,0.52,2014,2,601016
2014-09-30,0.63,2014,3,601016
2014-12-31,0.53,2014,4,601016
2015-03-31,0.81,2015,1,601016
2015-06-30,0.57,2015,2,601016
2015-09-30,0.58,2015,3,601016
2015-12-31,1.24,2015,4,601016
2016-03-31,1.43,2016,1,601016
2016-06-30,1.48,2016,2,601016
2016-09-30,1.40,2016,3,601016
2016-12-31,1.04,2016,4,601016
2017-03-31,1.23,2017,1,601016
2017-06-30,1.23,2017,2,601016
2017-09-30,0.93,2017,3,601016
2017-12-31,0.89,2017,4,601016
2018-03-31,1.07,2018,1,601016
2018-06-30,0.88,2018,2,601016
2018-09-30,1.61,2018,3,601016
2018-12-31,1.68,2018,4,601016
2019-03-31,1.87,2019,1,601016
2019-06-30,1.95,2019,2,601016
2019-09-30,1.98,2019,3,601016
2019-12-31,1.42,2019,4,601016
2020-03-31,1.62,2020,1,601016
2020-06-30,1.55,2020,2,601016
2020-09-30,2.16,2020,3,601016
2020-12-31,1.41,2020,4,601016
2021-03-31,1.47,2021,1,601016
2021-06-30,1.62,2021,2,601016
2021-09-30,1.53,2021,3,601016
2021-12-31,1.19,2021,4,601016
2022-03-31,1.37,2022,1,601016
2022-06-30,1.46,2022,2,601016
2022-09-30,1.26,2022,3,601016
2022-12-31,1.69,2022,4,601016
2023-03-31,1.97,2023,1,601016
2023-06-30,1.85,2023,2,601016
2023-09-30,2.05,2023,3,601016
2023-12-31,2.00,2023,4,601016
2024-03-31,2.14,2024,1,601016
2024-06-30,1.94,2024,2,601016
2024-09-30,2.17,2024,3,601016
2024-12-31,2.05,2024,4,601016
2025-03-31,2.37,2025,1,601016
2025-06-30,2.34,2025,2,601016
2025-09-30,2.84,2025,3,601016
2025-12-31,2.25,2025,4,601016
2026-03-31,2.70,2026,1,601016
