report_date,current_ratio_th,year,quarter,code
2012-12-31,0.92,2012,4,002900
2013-12-31,0.73,2013,4,002900
2014-12-31,1.12,2014,4,002900
2015-03-31,1.22,2015,1,002900
2015-12-31,1.24,2015,4,002900
2016-09-30,False,2016,3,002900
2016-12-31,1.25,2016,4,002900
2017-03-31,False,2017,1,002900
2017-06-30,1.34,2017,2,002900
2017-09-30,4.27,2017,3,002900
2017-12-31,5.10,2017,4,002900
2018-03-31,4.52,2018,1,002900
2018-06-30,3.41,2018,2,002900
2018-09-30,3.47,2018,3,002900
2018-12-31,3.68,2018,4,002900
2019-03-31,3.69,2019,1,002900
2019-06-30,2.64,2019,2,002900
2019-09-30,2.28,2019,3,002900
2019-12-31,2.33,2019,4,002900
2020-03-31,2.54,2020,1,002900
2020-06-30,2.43,2020,2,002900
2020-09-30,2.48,2020,3,002900
2020-12-31,2.45,2020,4,002900
2021-03-31,2.50,2021,1,002900
2021-06-30,2.62,2021,2,002900
2021-09-30,2.87,2021,3,002900
2021-12-31,2.66,2021,4,002900
2022-03-31,3.09,2022,1,002900
2022-06-30,3.07,2022,2,002900
2022-09-30,2.72,2022,3,002900
2022-12-31,2.72,2022,4,002900
2023-03-31,2.57,2023,1,002900
2023-06-30,2.42,2023,2,002900
2023-09-30,1.75,2023,3,002900
2023-12-31,1.70,2023,4,002900
2024-03-31,1.36,2024,1,002900
2024-06-30,1.26,2024,2,002900
2024-09-30,1.25,2024,3,002900
2024-12-31,1.17,2024,4,002900
2025-03-31,1.16,2025,1,002900
2025-06-30,1.02,2025,2,002900
2025-09-30,0.97,2025,3,002900
2025-12-31,0.87,2025,4,002900
2026-03-31,0.88,2026,1,002900
