report_date,current_ratio_th,year,quarter,code
1998-12-31,False,1998,4,600581
1999-12-31,False,1999,4,600581
2000-12-31,0.71,2000,4,600581
2001-06-30,False,2001,2,600581
2001-09-30,0.92,2001,3,600581
2001-12-31,0.90,2001,4,600581
2002-06-30,0.95,2002,2,600581
2002-09-30,1.85,2002,3,600581
2002-12-31,1.13,2002,4,600581
2003-03-31,1.18,2003,1,600581
2003-06-30,1.22,2003,2,600581
2003-09-30,1.49,2003,3,600581
2003-12-31,1.37,2003,4,600581
2004-03-31,1.45,2004,1,600581
2004-06-30,1.23,2004,2,600581
2004-09-30,1.32,2004,3,600581
2004-12-31,0.86,2004,4,600581
2005-03-31,0.79,2005,1,600581
2005-06-30,0.78,2005,2,600581
2005-09-30,0.71,2005,3,600581
2005-12-31,0.51,2005,4,600581
2006-03-31,0.56,2006,1,600581
2006-06-30,0.50,2006,2,600581
2006-09-30,0.56,2006,3,600581
2006-12-31,0.49,2006,4,600581
2007-03-31,0.83,2007,1,600581
2007-06-30,0.87,2007,2,600581
2007-09-30,0.95,2007,3,600581
2007-12-31,1.02,2007,4,600581
2008-03-31,0.96,2008,1,600581
2008-06-30,0.92,2008,2,600581
2008-09-30,1.00,2008,3,600581
2008-12-31,0.71,2008,4,600581
2009-03-31,0.62,2009,1,600581
2009-06-30,0.56,2009,2,600581
2009-09-30,0.59,2009,3,600581
2009-12-31,0.63,2009,4,600581
2010-03-31,0.72,2010,1,600581
2010-06-30,0.63,2010,2,600581
2010-09-30,0.64,2010,3,600581
2010-12-31,0.59,2010,4,600581
2011-03-31,0.60,2011,1,600581
2011-06-30,0.67,2011,2,600581
2011-09-30,0.79,2011,3,600581
2011-12-31,0.69,2011,4,600581
2012-03-31,0.76,2012,1,600581
2012-06-30,0.65,2012,2,600581
2012-09-30,0.64,2012,3,600581
2012-12-31,0.66,2012,4,600581
2013-03-31,0.48,2013,1,600581
2013-06-30,0.43,2013,2,600581
2013-09-30,0.37,2013,3,600581
2013-12-31,0.39,2013,4,600581
2014-03-31,0.41,2014,1,600581
2014-06-30,0.35,2014,2,600581
2014-09-30,0.31,2014,3,600581
2014-12-31,0.30,2014,4,600581
2015-03-31,0.32,2015,1,600581
2015-06-30,0.29,2015,2,600581
2015-09-30,0.23,2015,3,600581
2015-12-31,0.14,2015,4,600581
2016-03-31,0.13,2016,1,600581
2016-06-30,0.13,2016,2,600581
2016-09-30,0.13,2016,3,600581
2016-12-31,0.53,2016,4,600581
2017-03-31,0.61,2017,1,600581
2017-06-30,0.67,2017,2,600581
2017-09-30,0.71,2017,3,600581
2017-12-31,0.24,2017,4,600581
2018-03-31,0.27,2018,1,600581
2018-06-30,0.28,2018,2,600581
2018-09-30,0.34,2018,3,600581
2018-12-31,0.32,2018,4,600581
2019-03-31,0.29,2019,1,600581
2019-06-30,0.33,2019,2,600581
2019-09-30,0.34,2019,3,600581
2019-12-31,0.34,2019,4,600581
2020-03-31,0.36,2020,1,600581
2020-06-30,0.39,2020,2,600581
2020-09-30,0.45,2020,3,600581
2020-12-31,0.48,2020,4,600581
2021-03-31,0.50,2021,1,600581
2021-06-30,0.57,2021,2,600581
2021-09-30,0.66,2021,3,600581
2021-12-31,0.41,2021,4,600581
2022-03-31,0.42,2022,1,600581
2022-06-30,0.43,2022,2,600581
2022-09-30,0.40,2022,3,600581
2022-12-31,0.34,2022,4,600581
2023-03-31,0.38,2023,1,600581
2023-06-30,0.34,2023,2,600581
2023-09-30,0.34,2023,3,600581
2023-12-31,0.29,2023,4,600581
2024-03-31,0.33,2024,1,600581
2024-06-30,0.27,2024,2,600581
2024-09-30,0.31,2024,3,600581
2024-12-31,0.26,2024,4,600581
2025-03-31,0.30,2025,1,600581
2025-06-30,0.22,2025,2,600581
2025-09-30,0.25,2025,3,600581
2025-12-31,0.19,2025,4,600581
2026-03-31,0.22,2026,1,600581
