report_date,current_ratio_th,year,quarter,code
2003-12-31,1.35,2003,4,002110
2004-12-31,0.92,2004,4,002110
2005-09-30,False,2005,3,002110
2005-12-31,1.00,2005,4,002110
2006-03-31,False,2006,1,002110
2006-06-30,0.99,2006,2,002110
2006-09-30,1.04,2006,3,002110
2006-12-31,1.07,2006,4,002110
2007-03-31,1.24,2007,1,002110
2007-06-30,1.21,2007,2,002110
2007-09-30,1.13,2007,3,002110
2007-12-31,1.14,2007,4,002110
2008-03-31,1.09,2008,1,002110
2008-06-30,1.12,2008,2,002110
2008-09-30,1.08,2008,3,002110
2008-12-31,0.89,2008,4,002110
2009-03-31,0.89,2009,1,002110
2009-06-30,0.81,2009,2,002110
2009-09-30,0.82,2009,3,002110
2009-12-31,0.77,2009,4,002110
2010-03-31,0.78,2010,1,002110
2010-06-30,0.78,2010,2,002110
2010-09-30,0.81,2010,3,002110
2010-12-31,0.76,2010,4,002110
2011-03-31,0.88,2011,1,002110
2011-06-30,0.90,2011,2,002110
2011-09-30,0.99,2011,3,002110
2011-12-31,0.94,2011,4,002110
2012-03-31,0.90,2012,1,002110
2012-06-30,0.88,2012,2,002110
2012-09-30,0.80,2012,3,002110
2012-12-31,0.80,2012,4,002110
2013-03-31,0.83,2013,1,002110
2013-06-30,0.79,2013,2,002110
2013-09-30,0.76,2013,3,002110
2013-12-31,0.75,2013,4,002110
2014-03-31,0.75,2014,1,002110
2014-06-30,0.70,2014,2,002110
2014-09-30,0.76,2014,3,002110
2014-12-31,0.74,2014,4,002110
2015-03-31,0.72,2015,1,002110
2015-06-30,0.72,2015,2,002110
2015-09-30,0.66,2015,3,002110
2015-12-31,0.55,2015,4,002110
2016-03-31,0.60,2016,1,002110
2016-06-30,0.59,2016,2,002110
2016-09-30,1.19,2016,3,002110
2016-12-31,1.20,2016,4,002110
2017-03-31,1.21,2017,1,002110
2017-06-30,1.33,2017,2,002110
2017-09-30,1.50,2017,3,002110
2017-12-31,1.50,2017,4,002110
2018-03-31,2.03,2018,1,002110
2018-06-30,1.57,2018,2,002110
2018-09-30,1.68,2018,3,002110
2018-12-31,1.77,2018,4,002110
2019-03-31,1.86,2019,1,002110
2019-06-30,1.56,2019,2,002110
2019-09-30,1.59,2019,3,002110
2019-12-31,1.61,2019,4,002110
2020-03-31,1.56,2020,1,002110
2020-06-30,0.96,2020,2,002110
2020-09-30,0.94,2020,3,002110
2020-12-31,0.92,2020,4,002110
2021-03-31,1.01,2021,1,002110
2021-06-30,1.02,2021,2,002110
2021-09-30,1.01,2021,3,002110
2021-12-31,0.99,2021,4,002110
2022-03-31,1.01,2022,1,002110
2022-06-30,0.88,2022,2,002110
2022-09-30,0.83,2022,3,002110
2022-12-31,0.84,2022,4,002110
2023-03-31,0.83,2023,1,002110
2023-06-30,0.81,2023,2,002110
2023-09-30,0.77,2023,3,002110
2023-12-31,0.71,2023,4,002110
2024-03-31,0.72,2024,1,002110
2024-06-30,0.71,2024,2,002110
2024-09-30,0.64,2024,3,002110
2024-12-31,0.57,2024,4,002110
2025-03-31,0.62,2025,1,002110
2025-06-30,0.62,2025,2,002110
2025-09-30,0.58,2025,3,002110
2025-12-31,0.55,2025,4,002110
2026-03-31,0.59,2026,1,002110
