report_date,current_ratio_th,year,quarter,code
2016-12-31,1.11,2016,4,688021
2017-12-31,2.05,2017,4,688021
2018-09-30,False,2018,3,688021
2018-12-31,1.72,2018,4,688021
2019-03-31,False,2019,1,688021
2019-06-30,1.73,2019,2,688021
2019-09-30,1.62,2019,3,688021
2019-12-31,3.70,2019,4,688021
2020-03-31,3.33,2020,1,688021
2020-06-30,3.83,2020,2,688021
2020-09-30,3.34,2020,3,688021
2020-12-31,3.18,2020,4,688021
2021-03-31,2.68,2021,1,688021
2021-06-30,2.61,2021,2,688021
2021-09-30,2.33,2021,3,688021
2021-12-31,1.96,2021,4,688021
2022-03-31,1.83,2022,1,688021
2022-06-30,1.88,2022,2,688021
2022-09-30,1.99,2022,3,688021
2022-12-31,2.02,2022,4,688021
2023-03-31,1.98,2023,1,688021
2023-06-30,1.98,2023,2,688021
2023-09-30,1.80,2023,3,688021
2023-12-31,1.75,2023,4,688021
2024-03-31,1.76,2024,1,688021
2024-06-30,1.84,2024,2,688021
2024-09-30,2.16,2024,3,688021
2024-12-31,2.37,2024,4,688021
2025-03-31,2.33,2025,1,688021
2025-06-30,2.29,2025,2,688021
2025-09-30,2.39,2025,3,688021
2025-12-31,2.83,2025,4,688021
2026-03-31,2.94,2026,1,688021
