report_date,current_ratio_th,year,quarter,code
2014-12-31,1.05,2014,4,603351
2015-12-31,1.07,2015,4,603351
2016-12-31,1.76,2016,4,603351
2017-06-30,1.93,2017,2,603351
2017-09-30,False,2017,3,603351
2017-12-31,1.81,2017,4,603351
2018-03-31,False,2018,1,603351
2018-06-30,1.59,2018,2,603351
2018-09-30,1.71,2018,3,603351
2018-12-31,1.76,2018,4,603351
2019-03-31,4.91,2019,1,603351
2019-06-30,4.67,2019,2,603351
2019-09-30,3.88,2019,3,603351
2019-12-31,4.14,2019,4,603351
2020-03-31,4.17,2020,1,603351
2020-06-30,3.09,2020,2,603351
2020-09-30,2.28,2020,3,603351
2020-12-31,1.63,2020,4,603351
2021-03-31,1.33,2021,1,603351
2021-06-30,1.23,2021,2,603351
2021-09-30,1.14,2021,3,603351
2021-12-31,1.10,2021,4,603351
2022-03-31,1.01,2022,1,603351
2022-06-30,0.90,2022,2,603351
2022-09-30,0.83,2022,3,603351
2022-12-31,0.81,2022,4,603351
2023-03-31,0.87,2023,1,603351
2023-06-30,0.86,2023,2,603351
2023-09-30,1.01,2023,3,603351
2023-12-31,1.07,2023,4,603351
2024-03-31,1.17,2024,1,603351
2024-06-30,1.06,2024,2,603351
2024-09-30,1.16,2024,3,603351
2024-12-31,1.20,2024,4,603351
2025-03-31,1.26,2025,1,603351
2025-06-30,1.18,2025,2,603351
2025-09-30,1.29,2025,3,603351
2025-12-31,1.30,2025,4,603351
2026-03-31,1.39,2026,1,603351
