report_date,current_ratio_th,year,quarter,code
2008-12-31,0.67,2008,4,002616
2009-12-31,0.60,2009,4,002616
2010-09-30,False,2010,3,002616
2010-12-31,0.69,2010,4,002616
2011-03-31,False,2011,1,002616
2011-06-30,0.77,2011,2,002616
2011-09-30,1.66,2011,3,002616
2011-12-31,2.02,2011,4,002616
2012-03-31,1.81,2012,1,002616
2012-06-30,1.38,2012,2,002616
2012-09-30,1.44,2012,3,002616
2012-12-31,1.24,2012,4,002616
2013-03-31,1.30,2013,1,002616
2013-06-30,1.19,2013,2,002616
2013-09-30,1.19,2013,3,002616
2013-12-31,1.03,2013,4,002616
2014-03-31,0.95,2014,1,002616
2014-06-30,1.00,2014,2,002616
2014-09-30,1.09,2014,3,002616
2014-12-31,1.40,2014,4,002616
2015-03-31,1.59,2015,1,002616
2015-06-30,1.36,2015,2,002616
2015-09-30,1.00,2015,3,002616
2015-12-31,0.83,2015,4,002616
2016-03-31,1.23,2016,1,002616
2016-06-30,1.09,2016,2,002616
2016-09-30,1.00,2016,3,002616
2016-12-31,0.88,2016,4,002616
2017-03-31,0.93,2017,1,002616
2017-06-30,1.13,2017,2,002616
2017-09-30,1.04,2017,3,002616
2017-12-31,0.83,2017,4,002616
2018-03-31,1.17,2018,1,002616
2018-06-30,1.00,2018,2,002616
2018-09-30,0.87,2018,3,002616
2018-12-31,0.67,2018,4,002616
2019-03-31,0.65,2019,1,002616
2019-06-30,0.82,2019,2,002616
2019-09-30,0.65,2019,3,002616
2019-12-31,0.61,2019,4,002616
2020-03-31,0.82,2020,1,002616
2020-06-30,1.35,2020,2,002616
2020-09-30,1.50,2020,3,002616
2020-12-31,1.26,2020,4,002616
2021-03-31,1.69,2021,1,002616
2021-06-30,1.40,2021,2,002616
2021-09-30,1.40,2021,3,002616
2021-12-31,1.05,2021,4,002616
2022-03-31,1.09,2022,1,002616
2022-06-30,0.97,2022,2,002616
2022-09-30,0.95,2022,3,002616
2022-12-31,1.02,2022,4,002616
2023-03-31,1.16,2023,1,002616
2023-06-30,1.21,2023,2,002616
2023-09-30,1.20,2023,3,002616
2023-12-31,1.26,2023,4,002616
2024-03-31,1.52,2024,1,002616
2024-06-30,1.45,2024,2,002616
2024-09-30,1.44,2024,3,002616
2024-12-31,1.33,2024,4,002616
2025-03-31,1.28,2025,1,002616
2025-06-30,1.41,2025,2,002616
2025-09-30,1.45,2025,3,002616
2025-12-31,1.53,2025,4,002616
2026-03-31,1.71,2026,1,002616
