report_date,current_ratio_th,year,quarter,code
2007-12-31,1.39,2007,4,002537
2008-12-31,0.97,2008,4,002537
2009-09-30,False,2009,3,002537
2009-12-31,1.12,2009,4,002537
2010-03-31,False,2010,1,002537
2010-06-30,1.14,2010,2,002537
2010-09-30,1.13,2010,3,002537
2010-12-31,1.18,2010,4,002537
2011-03-31,3.51,2011,1,002537
2011-06-30,3.15,2011,2,002537
2011-09-30,3.20,2011,3,002537
2011-12-31,3.23,2011,4,002537
2012-03-31,2.85,2012,1,002537
2012-06-30,1.54,2012,2,002537
2012-09-30,1.60,2012,3,002537
2012-12-31,1.61,2012,4,002537
2013-03-31,1.45,2013,1,002537
2013-06-30,1.46,2013,2,002537
2013-09-30,1.40,2013,3,002537
2013-12-31,1.40,2013,4,002537
2014-03-31,1.42,2014,1,002537
2014-06-30,1.49,2014,2,002537
2014-09-30,1.55,2014,3,002537
2014-12-31,1.55,2014,4,002537
2015-03-31,1.33,2015,1,002537
2015-06-30,1.37,2015,2,002537
2015-09-30,1.46,2015,3,002537
2015-12-31,1.36,2015,4,002537
2016-03-31,1.35,2016,1,002537
2016-06-30,1.41,2016,2,002537
2016-09-30,1.13,2016,3,002537
2016-12-31,1.36,2016,4,002537
2017-03-31,1.61,2017,1,002537
2017-06-30,1.63,2017,2,002537
2017-09-30,1.69,2017,3,002537
2017-12-31,1.26,2017,4,002537
2018-03-31,1.65,2018,1,002537
2018-06-30,1.67,2018,2,002537
2018-09-30,1.97,2018,3,002537
2018-12-31,2.02,2018,4,002537
2019-03-31,2.34,2019,1,002537
2019-06-30,2.13,2019,2,002537
2019-09-30,1.94,2019,3,002537
2019-12-31,1.80,2019,4,002537
2020-03-31,1.90,2020,1,002537
2020-06-30,1.99,2020,2,002537
2020-09-30,1.78,2020,3,002537
2020-12-31,1.90,2020,4,002537
2021-03-31,1.84,2021,1,002537
2021-06-30,1.87,2021,2,002537
2021-09-30,1.79,2021,3,002537
2021-12-31,1.82,2021,4,002537
2022-03-31,1.84,2022,1,002537
2022-06-30,1.79,2022,2,002537
2022-09-30,1.79,2022,3,002537
2022-12-31,1.87,2022,4,002537
2023-03-31,2.04,2023,1,002537
2023-06-30,1.90,2023,2,002537
2023-09-30,1.82,2023,3,002537
2023-12-31,1.46,2023,4,002537
2024-03-31,1.41,2024,1,002537
2024-06-30,1.36,2024,2,002537
2024-09-30,1.36,2024,3,002537
2024-12-31,1.42,2024,4,002537
2025-03-31,1.44,2025,1,002537
2025-06-30,1.43,2025,2,002537
2025-09-30,1.42,2025,3,002537
2025-12-31,1.51,2025,4,002537
2026-03-31,1.57,2026,1,002537
