report_date,current_ratio_th,year,quarter,code
2018-12-31,14.92,2018,4,688381
2019-12-31,8.32,2019,4,688381
2020-06-30,False,2020,2,688381
2020-12-31,7.73,2020,4,688381
2021-03-31,False,2021,1,688381
2021-06-30,4.75,2021,2,688381
2021-09-30,False,2021,3,688381
2021-12-31,5.25,2021,4,688381
2022-03-31,False,2022,1,688381
2022-06-30,8.29,2022,2,688381
2022-09-30,61.51,2022,3,688381
2022-12-31,66.61,2022,4,688381
2023-03-31,74.77,2023,1,688381
2023-06-30,66.46,2023,2,688381
2023-09-30,49.80,2023,3,688381
2023-12-31,32.23,2023,4,688381
2024-03-31,30.15,2024,1,688381
2024-06-30,29.05,2024,2,688381
2024-09-30,34.41,2024,3,688381
2024-12-31,16.75,2024,4,688381
2025-03-31,14.25,2025,1,688381
2025-06-30,16.80,2025,2,688381
2025-09-30,25.47,2025,3,688381
2025-12-31,12.56,2025,4,688381
2026-03-31,13.69,2026,1,688381
