report_date,current_ratio_th,year,quarter,code
2013-12-31,24.91,2013,4,688286
2014-12-31,5.06,2014,4,688286
2015-08-31,False,2015,3,688286
2016-12-31,3.52,2016,4,688286
2017-12-31,2.97,2017,4,688286
2018-12-31,4.87,2018,4,688286
2019-03-31,False,2019,1,688286
2019-06-30,6.63,2019,2,688286
2019-09-30,False,2019,3,688286
2019-12-31,5.50,2019,4,688286
2020-03-31,7.60,2020,1,688286
2020-06-30,5.30,2020,2,688286
2020-09-30,18.60,2020,3,688286
2020-12-31,18.99,2020,4,688286
2021-03-31,22.35,2021,1,688286
2021-06-30,19.95,2021,2,688286
2021-09-30,28.35,2021,3,688286
2021-12-31,17.81,2021,4,688286
2022-03-31,19.58,2022,1,688286
2022-06-30,16.52,2022,2,688286
2022-09-30,17.68,2022,3,688286
2022-12-31,5.89,2022,4,688286
2023-03-31,6.89,2023,1,688286
2023-06-30,5.85,2023,2,688286
2023-09-30,5.40,2023,3,688286
2023-12-31,5.81,2023,4,688286
2024-03-31,5.95,2024,1,688286
2024-06-30,4.77,2024,2,688286
2024-09-30,4.78,2024,3,688286
2024-12-31,4.43,2024,4,688286
2025-03-31,5.01,2025,1,688286
2025-06-30,6.52,2025,2,688286
2025-09-30,4.47,2025,3,688286
2025-12-31,5.11,2025,4,688286
2026-03-31,6.98,2026,1,688286
